participant,block_i,expected_length,real_length,lengthDiff,trial_i_within_block,next_wave_in,targetMeanColor,distractorMeanColor,clicked_monster_id,correct,rt
23,83,5,5,0,1,5,115,287,0,1,1271.79999995232
23,83,5,5,0,2,4,115,287,0,1,908.299999952316
23,83,5,5,0,3,3,115,287,0,1,893.399999856949
23,83,5,5,0,4,2,115,287,0,1,958.299999952316
23,83,5,5,0,5,1,115,287,0,1,1347
23,84,5,3,-2,1,0,190,336,0,1,997.099999904633
23,84,5,3,-2,2,4,190,336,0,1,954.599999904633
23,84,5,3,-2,3,3,190,336,0,1,1030
23,85,7,7,0,1,2,55,267,0,1,1050.5
23,85,7,7,0,2,6,55,267,0,1,943.200000047684
23,85,7,7,0,3,5,55,267,0,1,909
23,85,7,7,0,4,4,55,267,0,1,1843.29999995232
23,85,7,7,0,5,3,55,267,0,1,899.5
23,85,7,7,0,6,2,55,267,0,1,1266.79999995232
23,85,7,7,0,7,1,55,267,0,1,1224.29999995232
23,86,7,9,2,1,0,109,263,0,1,1043.29999995232
23,86,7,9,2,2,6,109,263,0,1,994.200000047684
23,86,7,9,2,3,5,109,263,11,0,973.099999904633
23,,,,,,,,,,,
23,86,7,9,2,4,4,109,263,0,1,1217
23,86,7,9,2,5,3,109,263,0,1,920.399999856949
23,86,7,9,2,6,2,109,263,0,1,999.899999856949
23,86,7,9,2,7,1,109,263,0,1,1320
23,86,7,9,2,8,0,109,263,0,1,973.699999809265
23,86,7,9,2,9,0,109,263,0,1,937.5
23,87,6,4,-2,1,6,222,409,0,1,1163.30000019074
23,87,6,4,-2,2,5,222,409,0,1,916.799999952316
23,87,6,4,-2,3,4,222,409,0,1,927.200000047684
23,87,6,4,-2,4,3,222,409,0,1,927.699999809265
23,88,5,5,0,1,2,57,222,0,1,1108.89999985695
23,88,5,5,0,2,4,57,222,0,1,1422.10000014305
23,88,5,5,0,3,3,57,222,0,1,944
23,88,5,5,0,4,2,57,222,0,1,902.099999904633
23,88,5,5,0,5,1,57,222,0,1,860.299999952316
23,89,7,7,0,1,0,331,532,0,1,1727.70000004768
23,89,7,7,0,2,6,331,532,0,1,914.399999856949
23,89,7,7,0,3,5,331,532,0,1,1096.90000009537
23,89,7,7,0,4,4,331,532,0,1,898.299999952316
23,89,7,7,0,5,3,331,532,0,1,980.5
23,89,7,7,0,6,2,331,532,0,1,879.099999904633
23,89,7,7,0,7,1,331,532,0,1,908.5
23,90,7,7,0,1,0,168,379,0,1,1047.69999980927
23,90,7,7,0,2,6,168,379,0,1,910.5
23,90,7,7,0,3,5,168,379,0,1,917.5
23,90,7,7,0,4,4,168,379,0,1,829
23,90,7,7,0,5,3,168,379,0,1,898.399999856949
23,90,7,7,0,6,2,168,379,0,1,886.400000095368
23,90,7,7,0,7,1,168,379,0,1,957
23,91,5,5,0,1,0,190,385,0,1,993.400000095367
23,91,5,5,0,2,4,190,385,0,1,827.099999904633
23,91,5,5,0,3,3,190,385,0,1,879.699999809265
23,91,5,5,0,4,2,190,385,0,1,943.600000143051
23,91,5,5,0,5,1,190,385,0,1,969.599999904633
23,92,6,10,4,1,0,185,376,0,1,1060
23,92,6,10,4,2,5,185,376,0,1,917.599999904633
23,92,6,10,4,3,4,185,376,0,1,904.399999856949
23,92,6,10,4,4,3,185,376,0,1,1063.59999990463
23,92,6,10,4,5,2,185,376,0,1,950.900000095367
23,92,6,10,4,6,1,185,376,0,1,1011.10000014305
23,92,6,10,4,7,0,185,376,0,1,1016.09999990463
23,92,6,10,4,8,0,185,376,0,1,1198.10000014305
23,92,6,10,4,9,0,185,376,0,1,1753.5
23,92,6,10,4,10,0,185,376,0,1,911.799999952316
23,93,6,6,0,1,6,312,485,0,1,1171
23,93,6,6,0,2,5,312,485,0,1,1028.80000019073
23,93,6,6,0,3,4,312,485,0,1,923.5
23,93,6,6,0,4,3,312,485,0,1,949.200000047684
23,93,6,6,0,5,2,312,485,0,1,1005.40000009537
23,93,6,6,0,6,1,312,485,0,1,1047.5
23,94,5,5,0,1,0,153,374,0,1,1154.59999990463
23,94,5,5,0,2,4,153,374,0,1,951.800000190735
23,94,5,5,0,3,3,153,374,0,1,1035.29999995232
23,94,5,5,0,4,2,153,374,0,1,985.900000095367
23,94,5,5,0,5,1,153,374,0,1,1101.59999990463
23,95,7,7,0,1,0,44,249,0,1,1004.20000004768
23,95,7,7,0,2,6,44,249,0,1,947.200000047684
23,95,7,7,0,3,5,44,249,0,1,957.900000095368
23,95,7,7,0,4,4,44,249,0,1,992.699999809265
23,95,7,7,0,5,3,44,249,0,1,995.200000047684
23,95,7,7,0,6,2,44,249,0,1,935.200000047684
23,95,7,7,0,7,1,44,249,0,1,937.200000047684
23,96,5,5,0,1,0,199,422,0,1,992.600000143051
23,96,5,5,0,2,4,199,422,0,1,915.299999952316
23,96,5,5,0,3,3,199,422,0,1,869.399999856949
23,96,5,5,0,4,2,199,422,0,1,914.400000095367
23,96,5,5,0,5,1,199,422,0,1,895.899999856949
6,1,7,7,0,1,7,293,497,0,1,3506.69999998808
6,1,7,7,0,2,6,293,497,0,1,1748.90000003576
6,1,7,7,0,3,5,293,497,0,1,1678.10000002384
6,1,7,7,0,4,4,293,497,0,1,1668.90000003576
6,1,7,7,0,5,3,293,497,0,1,1375.5
6,1,7,7,0,6,2,293,497,0,1,1455.20000004768
6,1,7,7,0,7,1,293,497,0,1,1497.19999998808
6,2,7,3,-4,1,0,77,249,0,1,1774.19999998808
6,2,7,3,-4,2,6,77,249,0,1,1537.69999998808
6,2,7,3,-4,3,5,77,249,0,1,1322.80000001192
6,3,6,3,-3,1,4,61,225,0,1,3467.70000004768
6,3,6,3,-3,2,5,61,225,0,1,1680.80000001192
6,3,6,3,-3,3,4,61,225,0,1,1518.19999998808
6,4,6,6,0,1,3,284,489,0,1,1641.5
6,4,6,6,0,2,5,284,489,0,1,1348.30000001192
6,4,6,6,0,3,4,284,489,0,1,1335.80000001192
6,4,6,6,0,4,3,284,489,0,1,1536.19999998808
6,4,6,6,0,5,2,284,489,0,1,1632.90000003576
6,4,6,6,0,6,1,284,489,0,1,1448
6,5,7,7,0,1,0,136,296,0,1,1892.69999998808
6,5,7,7,0,2,6,136,296,0,1,1546.09999996424
6,5,7,7,0,3,5,136,296,0,1,1518.5
6,5,7,7,0,4,4,136,296,0,1,1755.59999996424
6,5,7,7,0,5,3,136,296,0,1,1465.69999998808
6,5,7,7,0,6,2,136,296,0,1,1376.69999998808
6,5,7,7,0,7,1,136,296,0,1,1592
6,6,6,6,0,1,0,259,438,0,1,2701
6,6,6,6,0,2,5,259,438,0,1,1282.5
6,6,6,6,0,3,4,259,438,0,1,2317.39999997616
6,6,6,6,0,4,3,259,438,0,1,1399.70000004768
6,6,6,6,0,5,2,259,438,0,1,1408.60000002384
6,6,6,6,0,6,1,259,438,0,1,1547.80000001192
6,7,6,8,2,1,0,48,218,0,1,1509.30000001192
6,7,6,8,2,2,5,48,218,0,1,1277.30000001192
6,7,6,8,2,3,4,48,218,0,1,1334.10000002384
6,7,6,8,2,4,3,48,218,0,1,1535.39999997616
6,7,6,8,2,5,2,48,218,0,1,1492.09999996424
6,7,6,8,2,6,1,48,218,0,1,1548.60000002384
6,7,6,8,2,7,0,48,218,0,1,1497.19999998808
6,7,6,8,2,8,0,48,218,0,1,1242.39999997616
6,8,7,7,0,1,7,84,259,0,1,1457.10000002384
6,8,7,7,0,2,6,84,259,0,1,1496.19999998808
6,8,7,7,0,3,5,84,259,0,1,1484.30000001192
6,8,7,7,0,4,4,84,259,0,1,1235.20000004768
6,8,7,7,0,5,3,84,259,0,1,1539.10000002384
6,8,7,7,0,6,2,84,259,0,1,2078.69999998808
6,8,7,7,0,7,1,84,259,0,1,1814.5
6,9,7,7,0,1,0,350,511,0,1,1415.19999998808
6,9,7,7,0,2,6,350,511,0,1,1334.30000001192
6,9,7,7,0,3,5,350,511,0,1,1270.19999998808
6,9,7,7,0,4,4,350,511,0,1,1242.39999997616
6,9,7,7,0,5,3,350,511,0,1,1500.40000003576
6,9,7,7,0,6,2,350,511,0,1,1940.19999998808
6,9,7,7,0,7,1,350,511,0,1,1742.40000003576
6,10,7,11,4,1,0,350,529,0,1,2053.39999997616
6,10,7,11,4,2,6,350,529,0,1,3015.59999996424
6,10,7,11,4,3,5,350,529,0,1,1219.60000002384
6,10,7,11,4,4,4,350,529,0,1,2319.39999997616
6,10,7,11,4,5,3,350,529,0,1,1718.5
6,10,7,11,4,6,2,350,529,0,1,1530.5
6,10,7,11,4,7,1,350,529,0,1,1793.10000002384
6,10,7,11,4,8,0,350,529,0,1,1431.79999995232
6,10,7,11,4,9,0,350,529,0,1,1252.10000002384
6,10,7,11,4,10,0,350,529,0,1,2216.69999998808
6,10,7,11,4,11,0,350,529,0,1,1463.09999996424
6,11,7,7,0,1,7,159,344,0,1,1899.89999997616
6,11,7,7,0,2,6,159,344,0,1,2307.39999997616
6,11,7,7,0,3,5,159,344,0,1,1273.09999996424
6,11,7,7,0,4,4,159,344,0,1,1640.89999997616
6,11,7,7,0,5,3,159,344,0,1,1276.40000003576
6,11,7,7,0,6,2,159,344,0,1,1257.80000001192
6,11,7,7,0,7,1,159,344,0,1,1776.80000001192
6,12,6,6,0,1,0,30,239,0,1,1423.69999998808
6,12,6,6,0,2,5,30,239,0,1,983.300000011921
6,12,6,6,0,3,4,30,239,0,1,1098
6,12,6,6,0,4,3,30,239,0,1,1703.5
6,12,6,6,0,5,2,30,239,0,1,1223.09999996424
6,12,6,6,0,6,1,30,239,0,1,1168.80000001192
6,13,5,8,3,1,0,203,388,0,1,1189.60000002384
6,13,5,8,3,2,4,203,388,0,1,1206.20000004768
6,13,5,8,3,3,3,203,388,0,1,1133.29999995232
6,13,5,8,3,4,2,203,388,0,1,1149.40000003576
6,13,5,8,3,5,1,203,388,0,1,1088
6,13,5,8,3,6,0,203,388,0,1,1149.40000003576
6,13,5,8,3,7,0,203,388,0,1,2019.19999998808
6,13,5,8,3,8,0,203,388,0,1,1206.40000003576
6,14,6,10,4,1,6,68,303,0,1,1539.30000001192
6,14,6,10,4,2,5,68,303,0,1,1366.79999995232
6,14,6,10,4,3,4,68,303,0,1,1398.90000003576
6,14,6,10,4,4,3,68,303,0,1,1692.30000001192
6,14,6,10,4,5,2,68,303,0,1,1133
6,14,6,10,4,6,1,68,303,0,1,1691.80000001192
6,14,6,10,4,7,0,68,303,0,1,1325.20000004768
6,14,6,10,4,8,0,68,303,0,1,1475.30000001192
6,14,6,10,4,9,0,68,303,0,1,1732.40000003576
6,14,6,10,4,10,0,68,303,0,1,1344.90000003576
6,15,7,6,-1,1,7,66,279,0,1,1362.40000003576
6,15,7,6,-1,2,6,66,279,0,1,1312.89999997616
6,15,7,6,-1,3,5,66,279,0,1,1382.69999998808
6,15,7,6,-1,4,4,66,279,0,1,1253.80000001192
6,15,7,6,-1,5,3,66,279,0,1,1041.69999998808
6,15,7,6,-1,6,2,66,279,0,1,1141.70000004768
6,16,7,9,2,1,1,28,262,0,1,1631.89999997616
6,16,7,9,2,2,6,28,262,0,1,1268
6,16,7,9,2,3,5,28,262,0,1,1242.89999997616
6,16,7,9,2,4,4,28,262,0,1,1522.29999995232
6,16,7,9,2,5,3,28,262,0,1,1816.89999997616
6,16,7,9,2,6,2,28,262,0,1,1265.69999998808
6,16,7,9,2,7,1,28,262,0,1,1485.19999998808
6,16,7,9,2,8,0,28,262,0,1,1434.5
6,16,7,9,2,9,0,28,262,0,1,1337.90000003576
6,17,7,7,0,1,7,155,363,0,1,2199.29999995232
6,17,7,7,0,2,6,155,363,0,1,1142.69999998808
6,17,7,7,0,3,5,155,363,0,1,1396.40000003576
6,17,7,7,0,4,4,155,363,0,1,1215.69999998808
6,17,7,7,0,5,3,155,363,0,1,1604.79999995232
6,17,7,7,0,6,2,155,363,0,1,1248.59999996424
6,17,7,7,0,7,1,155,363,0,1,1660.10000002384
6,18,6,6,0,1,0,193,381,0,1,1312.60000002384
6,18,6,6,0,2,5,193,381,0,1,1705.30000001192
6,18,6,6,0,3,4,193,381,0,1,1253.89999997616
6,18,6,6,0,4,3,193,381,0,1,1213.19999998808
6,18,6,6,0,5,2,193,381,0,1,1340.80000001192
6,18,6,6,0,6,1,193,381,0,1,1356.5
6,19,6,6,0,1,0,280,438,0,1,1142.89999997616
6,19,6,6,0,2,5,280,438,0,1,2156.60000002384
6,19,6,6,0,3,4,280,438,0,1,1427.60000002384
6,19,6,6,0,4,3,280,438,0,1,1390.09999996424
6,19,6,6,0,5,2,280,438,0,1,1292.5
6,19,6,6,0,6,1,280,438,0,1,1185
6,20,6,5,-1,1,0,289,464,0,1,1279.69999998808
6,20,6,5,-1,2,5,289,464,0,1,1433.39999997616
6,20,6,5,-1,3,4,289,464,0,1,1235.80000001192
6,20,6,5,-1,4,3,289,464,0,1,1955.39999997616
6,20,6,5,-1,5,2,289,464,0,1,1317.80000001192
6,21,7,10,3,1,1,97,243,0,1,1262.5
6,21,7,10,3,2,6,97,243,0,1,1300.59999996424
6,21,7,10,3,3,5,97,243,0,1,1511.5
6,21,7,10,3,4,4,97,243,0,1,2311.5
6,21,7,10,3,5,3,97,243,0,1,1227.5
6,21,7,10,3,6,2,97,243,0,1,1516.5
6,21,7,10,3,7,1,97,243,0,1,1165.30000001192
6,21,7,10,3,8,0,97,243,0,1,1487.30000001192
6,21,7,10,3,9,0,97,243,0,1,1579.10000002384
6,21,7,10,3,10,0,97,243,0,1,1443.90000003576
6,22,5,5,0,1,5,246,418,0,1,1469
6,22,5,5,0,2,4,246,418,0,1,1205
6,22,5,5,0,3,3,246,418,0,1,2188.80000001192
6,22,5,5,0,4,2,246,418,0,1,1496.19999998808
6,22,5,5,0,5,1,246,418,0,1,1401.69999998808
6,23,6,6,0,1,0,39,216,0,1,1319.69999998808
6,23,6,6,0,2,5,39,216,0,1,1224.09999996424
6,23,6,6,0,3,4,39,216,0,1,1464.60000002384
6,23,6,6,0,4,3,39,216,0,1,1279.29999995232
6,23,6,6,0,5,2,39,216,0,1,1346.79999995232
6,23,6,6,0,6,1,39,216,0,1,1266.09999996424
6,24,6,5,-1,1,0,285,474,1,0,1274.39999997616
6,,,,,,,,,,,
6,24,6,5,-1,2,5,285,474,0,1,1419.89999997616
6,24,6,5,-1,3,4,285,474,0,1,1456.69999998808
6,24,6,5,-1,4,3,285,474,0,1,1398
6,24,6,5,-1,5,2,285,474,0,1,1897.90000003576
6,25,6,6,0,1,1,255,472,0,1,1514
6,25,6,6,0,2,5,255,472,0,1,1334.19999998808
6,25,6,6,0,3,4,255,472,0,1,1461.69999998808
6,25,6,6,0,4,3,255,472,0,1,1452.69999998808
6,25,6,6,0,5,2,255,472,0,1,1401
6,25,6,6,0,6,1,255,472,0,1,1791.89999997616
6,26,7,8,1,1,0,162,348,0,1,1324.29999995232
6,26,7,8,1,2,6,162,348,0,1,1331.5
6,26,7,8,1,3,5,162,348,0,1,1347.59999996424
6,26,7,8,1,4,4,162,348,0,1,1838.40000003576
6,26,7,8,1,5,3,162,348,0,1,1663.10000002384
6,26,7,8,1,6,2,162,348,0,1,1402.90000003576
6,26,7,8,1,7,1,162,348,0,1,1464.70000004768
6,26,7,8,1,8,0,162,348,0,1,2288.5
6,27,6,2,-4,1,6,106,293,0,1,1457.09999996424
6,27,6,2,-4,2,5,106,293,0,1,1410.69999998808
6,28,7,9,2,1,4,176,332,0,1,1697.80000001192
6,28,7,9,2,2,6,176,332,0,1,1649.30000001192
6,28,7,9,2,3,5,176,332,0,1,1539.69999998808
6,28,7,9,2,4,4,176,332,0,1,1431.59999996424
6,28,7,9,2,5,3,176,332,0,1,1363.90000003576
6,28,7,9,2,6,2,176,332,0,1,1329.89999997616
6,28,7,9,2,7,1,176,332,0,1,1511.40000003576
6,28,7,9,2,8,0,176,332,0,1,1429.79999995232
6,28,7,9,2,9,0,176,332,0,1,1373.69999998808
6,29,5,5,0,1,5,169,367,0,1,1286.10000002384
6,29,5,5,0,2,4,169,367,0,1,1469
6,29,5,5,0,3,3,169,367,0,1,1298
6,29,5,5,0,4,2,169,367,0,1,1794.19999998808
6,29,5,5,0,5,1,169,367,0,1,1503.60000002384
6,30,7,7,0,1,0,351,580,0,1,1398.90000003576
6,30,7,7,0,2,6,351,580,0,1,1201.89999997616
6,30,7,7,0,3,5,351,580,0,1,1532.30000001192
6,30,7,7,0,4,4,351,580,0,1,1530.20000004768
6,30,7,7,0,5,3,351,580,0,1,1458.30000001192
6,30,7,7,0,6,2,351,580,0,1,1252.70000004768
6,30,7,7,0,7,1,351,580,0,1,1313.09999996424
6,31,6,6,0,1,0,191,417,0,1,1372.19999998808
6,31,6,6,0,2,5,191,417,0,1,1483.69999998808
6,31,6,6,0,3,4,191,417,0,1,1446.89999997616
6,31,6,6,0,4,3,191,417,0,1,1277.19999998808
6,31,6,6,0,5,2,191,417,0,1,1228.30000001192
6,31,6,6,0,6,1,191,417,0,1,1266.19999998808
6,32,7,4,-3,1,0,322,544,0,1,2021.69999998808
6,32,7,4,-3,2,6,322,544,0,1,1327
6,32,7,4,-3,3,5,322,544,0,1,1266.5
6,32,7,4,-3,4,4,322,544,0,1,1366.60000002384
6,33,6,9,3,1,3,54,223,0,1,1390.89999997616
6,33,6,9,3,2,5,54,223,0,1,1254.39999997616
6,33,6,9,3,3,4,54,223,0,1,1240.39999997616
6,33,6,9,3,4,3,54,223,0,1,1225.19999998808
6,33,6,9,3,5,2,54,223,0,1,1462.89999997616
6,33,6,9,3,6,1,54,223,0,1,1331.39999997616
6,33,6,9,3,7,0,54,223,0,1,1416
6,33,6,9,3,8,0,54,223,0,1,1145.19999998808
6,33,6,9,3,9,0,54,223,0,1,1789.69999998808
6,34,7,7,0,1,7,194,427,0,1,1896.90000003576
6,34,7,7,0,2,6,194,427,0,1,1174.70000004768
6,34,7,7,0,3,5,194,427,0,1,1272.69999998808
6,34,7,7,0,4,4,194,427,0,1,1251.29999995232
6,34,7,7,0,5,3,194,427,0,1,1912.59999996424
6,34,7,7,0,6,2,194,427,0,1,1451.30000001192
6,34,7,7,0,7,1,194,427,0,1,1244
6,35,7,5,-2,1,0,332,501,0,1,1497.30000001192
6,35,7,5,-2,2,6,332,501,0,1,1653.79999995232
6,35,7,5,-2,3,5,332,501,0,1,1515
6,35,7,5,-2,4,4,332,501,0,1,1429.59999996424
6,35,7,5,-2,5,3,332,501,0,1,1377.30000001192
6,36,7,7,0,1,2,85,268,0,1,1539.89999997616
6,36,7,7,0,2,6,85,268,0,1,1618.09999996424
6,36,7,7,0,3,5,85,268,0,1,1461.19999998808
6,36,7,7,0,4,4,85,268,0,1,1222
6,36,7,7,0,5,3,85,268,0,1,1563.5
6,36,7,7,0,6,2,85,268,0,1,1421.59999996424
6,36,7,7,0,7,1,85,268,0,1,1470.5
6,37,7,7,0,1,0,38,256,11,0,154.700000047684
6,,,,,,,,,,,
6,37,7,7,0,2,6,38,256,0,1,1239.19999998808
6,37,7,7,0,3,5,38,256,0,1,2148.80000001192
6,37,7,7,0,4,4,38,256,0,1,1429.70000004768
6,37,7,7,0,5,3,38,256,0,1,1465.60000002384
6,37,7,7,0,6,2,38,256,0,1,1589.5
6,37,7,7,0,7,1,38,256,0,1,1339
6,38,5,8,3,1,0,290,459,0,1,1978
6,38,5,8,3,2,4,290,459,0,1,1398.09999996424
6,38,5,8,3,3,3,290,459,0,1,1524.69999998808
6,38,5,8,3,4,2,290,459,0,1,1317.69999998808
6,38,5,8,3,5,1,290,459,0,1,1386.5
6,38,5,8,3,6,0,290,459,0,1,1450.59999996424
6,38,5,8,3,7,0,290,459,0,1,1392.30000001192
6,38,5,8,3,8,0,290,459,0,1,1263
6,39,5,6,1,1,5,120,283,0,1,1450.59999996424
6,39,5,6,1,2,4,120,283,0,1,1279.5
6,39,5,6,1,3,3,120,283,0,1,1382
6,39,5,6,1,4,2,120,283,0,1,1317.59999996424
6,39,5,6,1,5,1,120,283,0,1,1456.89999997616
6,39,5,6,1,6,0,120,283,0,1,1678.90000003576
6,40,5,5,0,1,5,234,412,0,1,1518.60000002384
6,40,5,5,0,2,4,234,412,0,1,1373.90000003576
6,40,5,5,0,3,3,234,412,0,1,1272.90000003576
6,40,5,5,0,4,2,234,412,0,1,1372.5
6,40,5,5,0,5,1,234,412,0,1,1327.10000002384
6,41,5,5,0,1,0,223,386,0,1,1254.40000003576
6,41,5,5,0,2,4,223,386,0,1,1407.59999996424
6,41,5,5,0,3,3,223,386,0,1,1413.30000001192
6,41,5,5,0,4,2,223,386,0,1,2020.60000002384
6,41,5,5,0,5,1,223,386,0,1,1478.79999995232
6,42,6,6,0,1,0,90,285,0,1,1473.19999998808
6,42,6,6,0,2,5,90,285,0,1,1488.79999995232
6,42,6,6,0,3,4,90,285,0,1,1216.10000002384
6,42,6,6,0,4,3,90,285,0,1,1230
6,42,6,6,0,5,2,90,285,0,1,1322.80000001192
6,42,6,6,0,6,1,90,285,0,1,1769.5
6,43,5,7,2,1,0,192,402,0,1,1379.19999998808
6,43,5,7,2,2,4,192,402,0,1,1376
6,43,5,7,2,3,3,192,402,0,1,1540.19999998808
6,43,5,7,2,4,2,192,402,0,1,1359.89999997616
6,43,5,7,2,5,1,192,402,0,1,1472.10000002384
6,43,5,7,2,6,0,192,402,0,1,1423.80000001192
6,43,5,7,2,7,0,192,402,0,1,1577.09999996424
6,44,7,6,-1,1,7,111,328,0,1,2095
6,44,7,6,-1,2,6,111,328,0,1,1635.80000001192
6,44,7,6,-1,3,5,111,328,0,1,1707.69999998808
6,44,7,6,-1,4,4,111,328,0,1,1718.10000002384
6,44,7,6,-1,5,3,111,328,0,1,1502.60000002384
6,44,7,6,-1,6,2,111,328,0,1,1397.30000001192
6,45,6,6,0,1,1,352,522,0,1,3008.40000003576
6,45,6,6,0,2,5,352,522,0,1,1493.30000001192
6,45,6,6,0,3,4,352,522,0,1,2144.30000001192
6,45,6,6,0,4,3,352,522,0,1,1445.69999998808
6,45,6,6,0,5,2,352,522,0,1,1401.89999997616
6,45,6,6,0,6,1,352,522,0,1,1397.89999997616
6,46,5,4,-1,1,0,328,552,0,1,1267.79999995232
6,46,5,4,-1,2,4,328,552,0,1,1267
6,46,5,4,-1,3,3,328,552,0,1,1466.09999996424
6,46,5,4,-1,4,2,328,552,0,1,1553.30000001192
6,47,6,9,3,1,1,250,448,0,1,1587.40000003576
6,47,6,9,3,2,5,250,448,0,1,1363.80000001192
6,47,6,9,3,3,4,250,448,0,1,1424.80000001192
6,47,6,9,3,4,3,250,448,0,1,1322.69999998808
6,47,6,9,3,5,2,250,448,0,1,1533.29999995232
6,47,6,9,3,6,1,250,448,0,1,1511.69999998808
6,47,6,9,3,7,0,250,448,0,1,1331.19999998808
6,47,6,9,3,8,0,250,448,0,1,1746.80000001192
6,47,6,9,3,9,0,250,448,0,1,1322.79999995232
6,48,5,6,1,1,5,190,338,0,1,1461.10000002384
6,48,5,6,1,2,4,190,338,0,1,1485.80000001192
6,48,5,6,1,3,3,190,338,0,1,1606.5
6,48,5,6,1,4,2,190,338,0,1,1355
6,48,5,6,1,5,1,190,338,0,1,1223.30000001192
6,48,5,6,1,6,0,190,338,0,1,1132.10000002384
6,49,7,10,3,1,7,59,255,0,1,1741
6,49,7,10,3,2,6,59,255,0,1,1074.90000003576
6,49,7,10,3,3,5,59,255,0,1,1370.10000002384
6,49,7,10,3,4,4,59,255,0,1,2189.30000001192
6,49,7,10,3,5,3,59,255,0,1,1253.39999997616
6,49,7,10,3,6,2,59,255,0,1,1221
6,49,7,10,3,7,1,59,255,0,1,1338.10000002384
6,49,7,10,3,8,0,59,255,0,1,1895.89999997616
6,49,7,10,3,9,0,59,255,0,1,1129.89999997616
6,49,7,10,3,10,0,59,255,0,1,1202.40000003576
6,50,7,7,0,1,7,6,223,0,1,1472.30000001192
6,50,7,7,0,2,6,6,223,0,1,1285.39999997616
6,50,7,7,0,3,5,6,223,0,1,1461
6,50,7,7,0,4,4,6,223,0,1,1541.80000001192
6,50,7,7,0,5,3,6,223,0,1,1197.89999997616
6,50,7,7,0,6,2,6,223,0,1,1324.60000002384
6,50,7,7,0,7,1,6,223,0,1,1566.39999997616
6,51,7,3,-4,1,0,286,442,0,1,1816.40000003576
6,51,7,3,-4,2,6,286,442,0,1,1223.89999997616
6,51,7,3,-4,3,5,286,442,0,1,1354.19999998808
6,52,5,5,0,1,4,178,367,0,1,3218.19999998808
6,52,5,5,0,2,4,178,367,0,1,1263.5
6,52,5,5,0,3,3,178,367,0,1,1215.89999997616
6,52,5,5,0,4,2,178,367,0,1,1459.19999998808
6,52,5,5,0,5,1,178,367,0,1,1487
6,53,5,7,2,1,0,285,446,0,1,1352.10000002384
6,53,5,7,2,2,4,285,446,0,1,2376.5
6,53,5,7,2,3,3,285,446,0,1,1416.90000003576
6,53,5,7,2,4,2,285,446,0,1,1356
6,53,5,7,2,5,1,285,446,0,1,1142.30000001192
6,53,5,7,2,6,0,285,446,0,1,1642.89999997616
6,53,5,7,2,7,0,285,446,0,1,1429.39999997616
6,54,5,5,0,1,5,101,285,0,1,2130.80000001192
6,54,5,5,0,2,4,101,285,0,1,1484.70000004768
6,54,5,5,0,3,3,101,285,0,1,1435
6,54,5,5,0,4,2,101,285,0,1,2103.5
6,54,5,5,0,5,1,101,285,0,1,1416.09999996424
6,55,7,7,0,1,0,179,343,0,1,1545.69999998808
6,55,7,7,0,2,6,179,343,0,1,1296.79999995232
6,55,7,7,0,3,5,179,343,0,1,1708.10000002384
6,55,7,7,0,4,4,179,343,0,1,1547.80000001192
6,55,7,7,0,5,3,179,343,0,1,1628.30000001192
6,55,7,7,0,6,2,179,343,0,1,1520.10000002384
6,55,7,7,0,7,1,179,343,0,1,1170.10000002384
6,56,5,2,-3,1,0,51,220,0,1,1579.19999998808
6,56,5,2,-3,2,4,51,220,0,1,1478
6,57,5,1,-4,1,3,188,366,0,1,1260.30000001192
6,58,5,5,0,1,2,90,246,0,1,1343
6,58,5,5,0,2,4,90,246,0,1,1507.5
6,58,5,5,0,3,3,90,246,0,1,1372.40000003576
6,58,5,5,0,4,2,90,246,0,1,1350.30000001192
6,58,5,5,0,5,1,90,246,0,1,1424.69999998808
6,59,5,5,0,1,0,44,268,0,1,1413
6,59,5,5,0,2,4,44,268,0,1,1239.60000002384
6,59,5,5,0,3,3,44,268,0,1,2137.30000001192
6,59,5,5,0,4,2,44,268,0,1,1305.5
6,59,5,5,0,5,1,44,268,0,1,1320.39999997616
6,60,5,5,0,1,0,83,287,0,1,2410.80000001192
6,60,5,5,0,2,4,83,287,0,1,1354.80000001192
6,60,5,5,0,3,3,83,287,0,1,1397.60000002384
6,60,5,5,0,4,2,83,287,0,1,1379.5
6,60,5,5,0,5,1,83,287,0,1,1394
6,61,7,4,-3,1,0,331,553,0,1,1551.19999998808
6,61,7,4,-3,2,6,331,553,0,1,1323.20000004768
6,61,7,4,-3,3,5,331,553,0,1,1418.39999997616
6,61,7,4,-3,4,4,331,553,0,1,1266.20000004768
6,62,7,7,0,1,3,28,181,0,1,1619
6,62,7,7,0,2,6,28,181,0,1,1349.40000003576
6,62,7,7,0,3,5,28,181,0,1,1382.30000001192
6,62,7,7,0,4,4,28,181,0,1,1329.09999996424
6,62,7,7,0,5,3,28,181,0,1,1454.69999998808
6,62,7,7,0,6,2,28,181,0,1,1264.89999997616
6,62,7,7,0,7,1,28,181,0,1,1405.69999998808
6,63,5,9,4,1,0,297,475,0,1,1480.59999996424
6,63,5,9,4,2,4,297,475,0,1,2608.90000003576
6,63,5,9,4,3,3,297,475,0,1,1713.5
6,63,5,9,4,4,2,297,475,0,1,1452.19999998808
6,63,5,9,4,5,1,297,475,0,1,1231.5
6,63,5,9,4,6,0,297,475,0,1,1544.5
