participant,block,trial_number,t1_ori,t2_ori,t3_ori,target_position,cue_type,real_target_position,start_ori,resp_ori,error,abs_err,target_ori,diff_to_next,diff_to_prev
2,1,84,81.61,-49.85,66.88,3,invalid,2,146,68,-62.15,62.15,-49.85,63.27,48.54
2,1,85,-66.84,-18.56,-19.27,2,neutral,3,114,25,44.27,44.27,-19.27,,-0.710000000000007
2,1,86,63.99,-5.5,70.9,2,neutral,3,107,-74,35.1,35.1,70.9,,76.4
2,1,87,17.94,-51.68,69.49,2,valid,2,33,53,-75.32,75.32,-51.68,58.83,-69.62
2,1,88,30.95,52.09,-43.69,1,valid,1,125,12,-18.95,18.95,30.95,-21.14,
2,1,89,-1,-86.13,-58.89,3,valid,3,89,-21,37.89,37.89,-58.89,,27.24
2,1,90,63.91,-55.44,29.04,3,valid,3,116,-6,-35.04,35.04,29.04,,84.48
2,1,91,-4.93,-68.67,34.08,3,valid,3,6,55,20.92,20.92,34.08,,-77.25
2,1,92,-20.25,-24.85,-71.01,1,valid,1,113,-6,14.25,14.25,-20.25,4.60000000000001,
2,1,93,9.27,-51.47,51.22,3,valid,3,118,-3,-54.22,54.22,51.22,,-77.31
2,1,94,60.45,-58.03,-32.01,3,valid,3,14,-46,-13.99,13.99,-32.01,,26.02
2,1,95,76.86,-11.17,-27.45,2,valid,2,13,64,75.17,75.17,-11.17,16.28,-88.03
2,1,96,-22.98,-68.72,-65.2,3,valid,3,119,-71,-5.80000000000001,5.80000000000001,-65.2,,3.52
2,1,97,-82.07,-52.95,77.11,3,valid,3,30,29,-48.11,48.11,77.11,,-49.94
2,1,98,63.49,72.36,-55.81,3,invalid,2,155,-84,23.64,23.64,72.36,-51.83,8.87000000000001
2,1,99,88.14,-57.76,-56.98,1,valid,1,151,-83,8.86000000000001,8.86000000000001,88.14,-34.1,
2,1,100,45.54,-1.06,-59.58,3,valid,3,133,-151,88.58,88.58,-59.58,,-58.52
2,1,101,-26.16,-39.88,-20.45,3,valid,3,76,17,37.45,37.45,-20.45,,19.43
2,1,102,-21.68,-59.1,-70.56,3,neutral,3,170,-17,53.56,53.56,-70.56,,-11.46
2,1,103,57.4,-35.92,-27.52,2,valid,2,55,-72,-36.08,36.08,-35.92,-8.40000000000001,86.68
2,1,104,34.86,33.03,-53.26,1,valid,1,108,-64,81.14,81.14,34.86,1.82999999999999,
2,1,105,3.25,69.71,27.31,3,valid,3,60,-75,77.69,77.69,27.31,,-42.4
2,1,106,-1.84,-36.9,39.83,1,neutral,3,132,88,48.17,48.17,39.83,,76.73
2,1,107,-8.86,17.41,7.7,3,valid,3,75,-132,40.3,40.3,7.7,,-9.71000000000001
2,1,108,-46.96,-41.69,-38.5,2,invalid,3,107,-57,-18.5,18.5,-38.5,,3.19000000000001
2,1,109,77.69,-22.97,-32.42,1,valid,1,3,76,-1.69,1.69,77.69,-79.34,
2,1,110,-62.2,62.1,40.44,3,neutral,3,64,-3,-43.44,43.44,40.44,,-21.66
2,1,111,-28.73,-13.72,-57.61,1,neutral,1,25,-51,-22.27,22.27,-28.73,-15.01,
2,1,112,-5.49,-10.11,39.24,1,valid,1,88,-52,-46.51,46.51,-5.49,4.61999999999999,
2,1,113,34.04,66.97,-46.36,1,valid,1,107,15,-19.04,19.04,34.04,-32.93,
2,1,114,-41.64,-38.97,14.34,3,valid,3,157,30,15.66,15.66,14.34,,53.31
2,1,115,86.12,34.72,-17.96,3,invalid,2,23,80,45.28,45.28,34.72,52.68,-51.4
2,1,116,-40.57,62.05,-67.28,3,neutral,3,44,40,-72.72,72.72,-67.28,,50.67
2,1,117,49.72,34.86,42.36,2,neutral,3,71,-44,-86.36,86.36,42.36,,7.5
2,1,118,26.25,78.24,49.5,2,valid,2,153,-7,-85.24,85.24,78.24,28.74,51.99
2,1,119,6.33,-16.44,-47.53,2,valid,2,61,-76,-59.56,59.56,-16.44,31.09,-22.77
2,1,120,24.02,81.48,5.73,2,invalid,1,75,-87,68.98,68.98,24.02,-57.46,
2,1,121,29.2,-43.57,53.65,2,valid,2,45,-30,13.57,13.57,-43.57,82.78,-72.77
2,1,122,9.2,-27.25,-67.39,2,valid,2,113,42,69.25,69.25,-27.25,40.14,-36.45
2,1,123,3.95,-34.02,6.01,2,valid,2,23,-113,-78.98,78.98,-34.02,-40.03,-37.97
2,1,124,59.81,29.18,-69.59,2,valid,2,66,-23,-52.18,52.18,29.18,-81.23,-30.63
2,1,125,-71.53,2.18,-44.61,1,valid,1,94,-66,5.52999999999997,5.52999999999997,-71.53,-73.71,
2,1,126,49.4,-2.32,-60.4,3,invalid,2,18,73,75.32,75.32,-2.32,58.08,-51.72
2,1,127,-42.36,-61.91,82.08,2,invalid,3,28,-6,-88.08,88.08,82.08,,-36.01
2,1,128,7.27,-2.36,-53.88,2,neutral,3,157,50,-76.12,76.12,-53.88,,-51.52
2,1,129,-27.15,-17.02,-52.43,1,invalid,2,19,-157,40.02,40.02,-17.02,35.41,10.13
2,1,130,43.14,-62.8,-18.38,1,neutral,1,129,-19,-62.14,62.14,43.14,-74.06,
2,1,131,61.08,73.92,15.09,2,invalid,1,153,-79,39.92,39.92,61.08,-12.84,
2,1,132,80.33,-13.58,22.77,3,neutral,2,97,-10,3.57999999999998,3.57999999999998,-13.58,-36.35,86.09
2,1,133,-42.39,53.95,-2.28,3,invalid,2,35,32,-21.95,21.95,53.95,56.23,-83.66
2,1,134,-84.13,35.51,70.18,1,valid,1,41,-35,49.13,49.13,-84.13,60.36,
2,1,135,-86.1,-15.04,-67.03,1,valid,1,136,-76,10.1,10.1,-86.1,-71.06,
2,1,136,-65.36,-60.23,-0.85,3,valid,3,154,73,73.85,73.85,-0.85,,59.38
2,1,137,16.83,18.76,25.99,2,valid,2,2,73,54.24,54.24,18.76,-7.23,1.93000000000001
2,1,138,21.14,-45.99,25.99,1,invalid,2,61,-2,43.99,43.99,-45.99,-71.98,-67.13
2,1,139,53.03,-77.99,-84.67,1,valid,1,10,-61,65.97,65.97,53.03,-48.98,
2,1,140,12.23,86.33,-44.48,2,valid,2,173,-10,83.67,83.67,86.33,-49.19,74.1
2,1,141,81.52,58.95,-70.83,2,invalid,3,63,-173,77.83,77.83,-70.83,,50.22
2,1,142,70.21,-26.9,53.88,1,valid,1,173,-63,46.79,46.79,70.21,-82.89,
2,1,143,-10.14,82.8,-37.98,3,valid,3,175,31,68.98,68.98,-37.98,,59.22
2,1,144,88.94,87.28,-40.04,2,valid,2,24,31,-56.28,56.28,87.28,-52.68,-1.66000000000001
2,1,145,85.3,-69.06,-66.28,3,valid,3,28,-24,42.28,42.28,-66.28,,2.77999999999999
2,1,146,55.25,-60.26,53.2,1,valid,1,37,9,-46.25,46.25,55.25,-64.49,
2,1,147,-1.82,-87.16,2.19,1,neutral,2,3,-61,26.16,26.16,-87.16,-89.35,-85.34
2,1,148,73.96,88.21,73.47,1,invalid,3,15,78,4.52999999999997,4.52999999999997,73.47,,-14.74
2,1,149,17.66,-75.31,-21.38,2,invalid,3,104,-25,-3.62,3.62,-21.38,,53.93
2,1,150,-87.11,-12.89,82.36,2,valid,2,177,85,-82.11,82.11,-12.89,84.75,74.22
4,0,1,88.52,1.22,84.5,3,valid,3,106,71,-13.5,13.5,84.5,,83.28
4,0,2,-16.76,82.94,-44.45,3,valid,3,140,-52,-7.55000000000001,7.55000000000001,-44.45,,52.61
4,0,3,-83.11,71.28,-63.85,3,neutral,1,87,-58,25.11,25.11,-83.11,25.61,
4,0,4,-1,-66.46,-65.11,1,neutral,1,164,-56,-55,55,-1,65.46,
4,0,5,71.4,-44.9,-50.64,2,neutral,1,96,-50,58.6,58.6,71.4,-63.7,
4,0,6,89.35,86.14,-64.25,2,valid,2,53,1,-85.14,85.14,86.14,-29.61,-3.21
4,0,7,-42.18,66.32,-36.06,3,valid,3,17,-49,-12.94,12.94,-36.06,,77.62
4,0,8,20.93,77.98,-25.54,1,valid,1,115,0,-20.93,20.93,20.93,-57.05,
4,0,9,-49.11,-53.07,71.55,2,invalid,1,105,-63,-13.89,13.89,-49.11,3.96000000000001,
4,0,10,-37.78,72.89,75.49,3,valid,3,69,52,-23.49,23.49,75.49,,2.6
4,0,11,18.37,-37.82,-67.66,1,valid,1,67,-75,86.63,86.63,18.37,56.19,
4,0,12,83.61,-19.81,-0.82,3,neutral,2,70,-2,17.81,17.81,-19.81,-18.99,76.58
4,0,13,87.83,-63.31,43.75,3,valid,3,36,71,27.25,27.25,43.75,,-72.94
4,0,14,3.83,-21.54,-74.21,1,valid,1,149,-70,-73.83,73.83,3.83,25.37,
4,0,15,10.78,75.84,-33.05,1,valid,1,162,-68,-78.78,78.78,10.78,-65.06,
4,1,1,79.29,-56.62,1.44,2,invalid,1,43,-66,34.71,34.71,79.29,-44.09,
4,1,2,11.87,89.39,85.39,3,valid,3,98,5,-80.39,80.39,85.39,,-3.99999999999999
4,1,3,4.72,45.23,-50.66,2,neutral,3,153,-65,-14.34,14.34,-50.66,,84.11
4,1,4,65.9,32.68,38.65,3,valid,3,23,45,6.35000000000002,6.35000000000002,38.65,,5.97
4,1,5,-42.99,70.01,43.35,2,invalid,3,122,40,-3.35000000000002,3.35000000000002,43.35,,-26.66
4,1,6,-14.16,-60.98,20.42,2,valid,2,36,-89,-28.02,28.02,-60.98,-81.4,-46.82
4,1,7,4.04,66.08,71.79,2,valid,2,84,86,19.92,19.92,66.08,-5.71000000000001,62.04
4,1,8,-66,65.2,-14.31,1,neutral,1,99,-77,-11,11,-66,48.8,
4,1,9,48.85,-39.26,85.1,2,valid,2,125,88,-52.74,52.74,-39.26,55.64,-88.11
4,1,10,57.18,31.36,72.75,1,invalid,3,55,77,4.25,4.25,72.75,,41.39
4,1,11,8.46,24.53,-45.41,3,valid,3,169,-66,-20.59,20.59,-45.41,,-69.94
4,1,12,-37.88,-29.99,-54.02,1,valid,1,44,-63,-25.12,25.12,-37.88,-7.89000000000001,
4,1,13,37.34,-84.81,-55.56,3,valid,3,150,-64,-8.44,8.44,-55.56,,29.25
4,1,14,67.5,-8.09,-76.22,3,valid,3,165,-59,17.22,17.22,-76.22,,-68.13
4,1,15,57.05,73,-72.24,1,valid,1,44,76,18.95,18.95,57.05,-15.95,
4,1,16,59.84,-54.64,17.5,1,valid,1,16,64,4.15999999999997,4.15999999999997,59.84,-65.52,
4,1,17,-30.17,17.43,10.53,3,invalid,2,82,27,9.56999999999999,9.56999999999999,17.43,6.9,47.6
4,1,18,-88.06,-2.61,-12.39,3,invalid,1,111,-80,8.06,8.06,-88.06,-85.45,
4,1,19,-57.77,-19.58,-49.2,1,invalid,2,65,-64,-44.42,44.42,-19.58,29.62,38.19
4,1,20,-41.64,55.65,7.99,1,valid,1,72,70,-68.36,68.36,-41.64,82.71,
4,1,21,-19.45,-17.75,45.93,2,valid,2,109,-47,-29.25,29.25,-17.75,-63.68,1.7
4,1,22,47.27,-74.17,-82.7,1,valid,1,49,75,27.73,27.73,47.27,-58.56,
4,1,23,-39.36,-18.74,73.11,3,invalid,2,11,-19,-0.259999999999991,0.259999999999991,-18.74,88.15,20.62
4,1,24,-31.05,-66.41,-28.76,3,valid,3,93,-59,-30.24,30.24,-28.76,,37.65
4,1,25,-68.28,26.99,14.61,1,valid,1,85,37,-74.72,74.72,-68.28,84.73,
4,1,26,83.78,-81.23,17.37,3,valid,3,80,27,9.63,9.63,17.37,,-81.4
4,1,27,5.4,71.36,-24.19,3,invalid,2,23,-43,65.64,65.64,71.36,-84.45,65.96
4,1,28,48.95,66.21,-16.34,2,neutral,2,118,67,0.790000000000021,0.790000000000021,66.21,82.55,17.26
4,1,29,9.9,55.72,-32.85,1,valid,1,126,55,45.1,45.1,9.9,-45.82,
4,1,30,45.16,36.25,-44.95,2,valid,2,159,66,29.75,29.75,36.25,81.2,-8.90999999999999
4,1,31,22.53,-45.81,-69.61,1,neutral,2,42,-72,-26.19,26.19,-45.81,23.8,-68.34
4,1,32,36.39,-9.32,38.83,1,valid,1,14,57,20.61,20.61,36.39,45.71,
4,1,33,-29.8,85.77,-57.49,1,neutral,1,85,-77,-47.2,47.2,-29.8,64.43,
4,1,34,-55.06,-74.32,54.49,2,valid,2,156,-67,7.31999999999999,7.31999999999999,-74.32,51.19,-19.26
4,1,35,61.23,-87.32,36.82,2,valid,2,41,75,-17.68,17.68,-87.32,55.86,31.45
4,1,36,13.71,-58.89,-41.7,3,neutral,2,69,-57,1.88999999999999,1.88999999999999,-58.89,-17.19,-72.6
4,1,37,-13.94,-28.73,10.38,1,valid,1,138,19,32.94,32.94,-13.94,14.79,
4,1,38,42.3,81.64,-49.96,2,valid,2,85,-63,35.36,35.36,81.64,-48.4,39.34
4,1,39,-82.64,-72.61,41.89,3,neutral,2,107,-67,5.61000000000001,5.61000000000001,-72.61,65.5,10.03
4,1,40,-3.91,-88.05,13.48,1,valid,1,117,-83,-79.09,79.09,-3.91,84.14,
4,1,41,-9.67,66.66,34.46,1,neutral,1,127,88,-82.33,82.33,-9.67,-76.33,
4,1,42,-84.79,-69.89,31.97,3,valid,3,114,59,27.03,27.03,31.97,,-78.14
4,1,43,-14.69,66.19,31.03,1,neutral,2,20,51,-15.19,15.19,66.19,35.16,80.88
4,1,44,-21.92,11.8,-28.98,2,invalid,1,176,-60,-38.08,38.08,-21.92,-33.72,
4,1,45,60.6,-67.07,58.54,2,neutral,2,103,81,-31.93,31.93,-67.07,54.39,52.33
4,1,46,-12.7,3.41,-55.22,2,valid,2,59,7,3.59000000000003,3.59000000000003,3.41,58.63,16.11
4,1,47,35.56,-87,73.9,2,valid,2,30,61,-32,32,-87,19.1,57.44
4,1,48,-39.85,78.43,22.08,2,neutral,3,110,9,-13.08,13.08,22.08,,-56.35
4,1,49,0.75,-15.5,84.9,1,invalid,3,100,-89,6.09999999999999,6.09999999999999,84.9,,-79.6
4,1,50,-83.34,0.72,-87.27,3,valid,3,104,1,88.27,88.27,-87.27,,-87.99
4,1,51,65.72,39.03,33.67,1,valid,1,92,61,-4.72000000000003,4.72000000000003,65.72,26.69,
4,1,52,58.57,-68.06,82.29,1,valid,1,57,67,8.43000000000001,8.43000000000001,58.57,-53.37,
4,1,53,-54.36,34.02,14.01,3,neutral,2,13,22,-12.02,12.02,34.02,20.01,88.38
4,1,54,82.24,-60.46,-68.52,1,invalid,3,155,-63,5.51999999999998,5.51999999999998,-68.52,,-8.06
4,1,55,20.04,-51.44,-4.46,2,valid,2,144,-65,-13.56,13.56,-51.44,-46.98,-71.48
4,1,56,67.17,-12.54,15.48,3,valid,3,50,11,-4.48000000000002,4.48000000000002,15.48,,28.02
4,1,57,12.6,-2.21,-42.78,2,neutral,1,22,7,-5.60000000000002,5.60000000000002,12.6,14.81,
4,1,58,56.33,83.82,-12.52,3,invalid,1,16,-86,37.67,37.67,56.33,-27.49,
4,1,59,69.81,-10.64,31.08,1,invalid,2,55,11,21.64,21.64,-10.64,-41.72,-80.45
4,1,60,-8.61,-74.18,43.51,3,invalid,2,0,-70,4.18000000000001,4.18000000000001,-74.18,62.31,-65.57
4,1,61,-86.94,-31.49,42.14,2,neutral,3,47,44,1.86000000000001,1.86000000000001,42.14,,73.63
4,1,62,37.78,28.02,-1.14,1,valid,1,99,87,49.22,49.22,37.78,9.76,
4,1,63,-19.9,39.66,-19.54,2,valid,2,44,47,7.34000000000003,7.34000000000003,39.66,59.2,59.56
4,1,64,-23.61,48.04,58.03,2,valid,2,147,63,14.96,14.96,48.04,-9.99,71.65
4,1,65,-38.36,-52.6,20.8,1,valid,1,80,12,50.36,50.36,-38.36,14.24,
4,1,66,-18.78,21.17,31.62,3,valid,3,66,-50,-81.62,81.62,31.62,,10.45
4,1,67,82.89,-53.33,-58.07,3,invalid,2,112,80,-46.67,46.67,-53.33,4.74000000000001,43.78
4,1,68,-89.44,63.48,78.79,2,valid,2,105,56,-7.48000000000002,7.48000000000002,63.48,-15.31,-27.08
4,1,69,-88.03,-14,-58.16,3,valid,3,58,-41,17.16,17.16,-58.16,,-44.16
4,1,70,-14.85,49.41,48.54,3,valid,3,176,73,24.46,24.46,48.54,,-0.869999999999997
4,1,71,29.88,-68.99,-28.66,1,valid,1,41,67,37.12,37.12,29.88,-81.13,
4,1,72,-85.08,1.43,22.74,1,valid,1,102,-89,-3.92000000000002,3.92000000000002,-85.08,-86.51,
4,1,73,10.9,76.96,0.33,3,valid,3,16,1,0.670000000000016,0.670000000000016,0.33,,-76.63
4,1,74,63.99,-79.11,83.04,1,neutral,3,155,-1,-84.04,84.04,83.04,,-17.85
4,1,75,-56.89,-33.6,13.41,2,neutral,1,163,75,-48.11,48.11,-56.89,-23.29,
4,1,76,8.3,70.12,-38.55,3,valid,3,155,-31,7.55000000000001,7.55000000000001,-38.55,,71.33
4,1,77,32.12,79.33,15.61,1,valid,1,156,-4,-36.12,36.12,32.12,-47.21,
4,1,78,28.04,59.65,-36.67,3,invalid,2,45,45,-14.65,14.65,59.65,-83.68,31.61
4,1,79,-67.43,-3.54,79.22,3,valid,3,14,50,-29.22,29.22,79.22,,82.76
4,1,80,15.42,-42.64,-71.57,3,valid,3,121,-45,26.57,26.57,-71.57,,-28.93
4,1,81,-63.81,57.31,5.4,3,invalid,1,78,2,65.81,65.81,-63.81,58.88,
4,1,82,34.13,-87.87,5.94,1,valid,1,78,-86,59.87,59.87,34.13,-58,
4,1,83,2.8,67.01,-28.41,1,invalid,2,34,55,-12.01,12.01,67.01,-84.58,64.21
4,1,84,29.69,6.32,53.86,1,valid,1,1,-1,-30.69,30.69,29.69,23.37,
4,1,85,52.04,67.46,-16.93,3,valid,3,160,-34,-17.07,17.07,-16.93,,-84.39
4,1,86,46.61,63.2,33.16,2,valid,2,21,49,-14.2,14.2,63.2,30.04,16.59
4,1,87,29.89,76.57,-83.97,1,invalid,2,99,45,-31.57,31.57,76.57,-19.46,46.68
4,1,88,-88.49,-49.78,-88.97,2,valid,2,22,-89,-39.22,39.22,-49.78,39.19,38.71
4,1,89,-75.04,87.43,-72.94,3,valid,3,3,-63,9.94,9.94,-72.94,,19.63
4,1,90,-79.55,-34.4,14.62,3,neutral,2,98,88,-57.6,57.6,-34.4,-49.02,45.15
4,1,91,22.96,21.63,14.21,2,valid,2,119,51,29.37,29.37,21.63,7.42,-1.33000000000001
4,1,92,44.84,-89.68,-22.52,3,valid,3,103,-44,-21.48,21.48,-22.52,,67.16
4,1,93,54.16,-34.65,-66.05,1,neutral,1,35,86,31.84,31.84,54.16,88.81,
4,1,94,-78.75,49.4,63.99,1,valid,1,51,-80,-1.25,1.25,-78.75,51.85,
4,1,95,-6.78,-41.64,29.3,1,valid,1,19,63,69.78,69.78,-6.78,34.86,
4,1,96,-1.33,-68.63,80.8,2,valid,2,72,-75,-6.37000000000001,6.37000000000001,-68.63,30.57,-67.3
4,1,97,-85.6,83.42,-64.81,2,valid,2,126,88,4.57999999999998,4.57999999999998,83.42,-31.77,-10.98
4,1,98,-30.11,59.14,4.88,2,valid,2,64,-61,59.86,59.86,59.14,54.26,89.25
4,1,99,-87.42,21.93,87.19,3,valid,3,39,-88,4.81,4.81,87.19,,65.26
4,1,100,54.53,-45.72,-52.3,1,valid,1,125,58,3.47000000000003,3.47000000000003,54.53,-79.75,
4,1,101,-88.9,48.71,8.48,2,valid,2,130,58,9.28999999999996,9.28999999999996,48.71,40.23,-42.39
4,1,102,-42.63,68.5,31.01,1,valid,1,177,-59,-16.37,16.37,-42.63,68.87,
4,1,103,-8.36,-84.31,-37.33,2,invalid,1,17,-57,-48.64,48.64,-8.36,75.95,
4,1,104,-76.07,-70.86,-25.97,3,neutral,3,119,-39,-13.03,13.03,-25.97,,44.89
4,1,105,-30.06,-7.54,60.24,1,invalid,2,84,0,7.54000000000002,7.54000000000002,-7.54,-67.78,22.52
4,1,106,15.49,32.19,77.61,1,neutral,1,109,58,42.51,42.51,15.49,-16.7,
4,1,107,61.01,17.89,-27.93,3,neutral,1,115,-26,-87.01,87.01,61.01,43.12,
4,1,108,70.66,33.57,81.94,1,valid,1,75,35,-35.66,35.66,70.66,37.09,
4,1,109,-80,6.71,-5.53,2,valid,2,64,-2,-8.71000000000004,8.71000000000004,6.71,12.24,86.71
4,1,110,73.61,-30.22,51.93,1,valid,1,112,61,-12.61,12.61,73.61,-76.17,
4,1,111,64,-38.38,33.73,1,neutral,3,132,-34,-67.73,67.73,33.73,,72.11
4,1,112,82.34,-71.55,-73.17,1,valid,1,136,68,-14.34,14.34,82.34,-26.11,
4,1,113,62.4,30.39,-68.75,2,valid,2,103,-60,89.61,89.61,30.39,-80.86,-32.01
4,1,114,10.88,-64.66,33.77,1,valid,1,51,57,46.12,46.12,10.88,75.54,
4,1,115,-50.48,-45.92,7.48,2,valid,2,94,-60,-14.08,14.08,-45.92,-53.4,4.56
4,1,116,-85.67,-34.02,59.17,2,invalid,1,160,-74,11.67,11.67,-85.67,-51.65,
4,1,117,54.76,-18.56,-87.97,2,invalid,1,7,-64,61.24,61.24,54.76,73.32,
4,1,118,68.86,47.06,-71.66,1,valid,1,83,66,-2.86000000000001,2.86000000000001,68.86,21.8,
4,1,119,-60.95,-83.29,-89.67,3,valid,3,33,67,-23.33,23.33,-89.67,,-6.38
4,1,120,-13.23,41.68,88.49,1,neutral,3,134,-85,6.50999999999999,6.50999999999999,88.49,,46.81
4,1,121,-35.43,-77.34,-82.16,3,neutral,1,89,-65,-29.57,29.57,-35.43,41.91,
4,1,122,34.18,-55.47,-77.28,2,neutral,1,24,-67,78.82,78.82,34.18,89.65,
4,1,123,-17.14,9.44,18.99,2,neutral,3,160,20,1.00999999999999,1.00999999999999,18.99,,9.55
4,1,124,81.87,16.32,-41.74,3,neutral,1,8,-50,48.13,48.13,81.87,65.55,
4,1,125,58.52,-71.57,40.7,3,valid,3,140,53,12.3,12.3,40.7,,-67.73
4,1,126,-79.71,33.69,1.76,2,valid,2,3,61,27.31,27.31,33.69,31.93,-66.6
4,1,127,-21.4,74.51,28.79,1,valid,1,71,84,-74.6,74.6,-21.4,84.09,
4,1,128,-59.17,-36.01,-1.22,2,valid,2,120,-32,4.00999999999999,4.00999999999999,-36.01,-34.79,23.16
4,1,129,-76.85,17.99,-63.37,1,invalid,3,150,-52,11.37,11.37,-63.37,,-81.36
4,1,130,64.41,-12.52,-89.34,2,invalid,3,154,-70,19.34,19.34,-89.34,,-76.82
4,1,131,-4.12,29.12,-47.94,3,valid,3,5,-66,-18.06,18.06,-47.94,,-77.06
4,1,132,29.93,85.72,-60.09,3,neutral,2,175,62,-23.72,23.72,85.72,-34.19,55.79
4,1,133,-50.17,4.71,-7.46,2,invalid,3,84,-4,3.45999999999998,3.45999999999998,-7.46,,-12.17
4,1,134,-20.77,31.69,59.46,3,valid,3,36,87,27.54,27.54,59.46,,27.77
4,1,135,-4.78,-64.75,-15.59,3,valid,3,129,-64,-48.41,48.41,-15.59,,49.16
4,1,136,33.44,32.33,-67.04,3,valid,3,35,-59,8.04000000000002,8.04000000000002,-67.04,,80.63
4,1,137,-20.42,-76.15,-28.37,3,valid,3,6,-62,-33.63,33.63,-28.37,,47.78
4,1,138,-66.9,10.59,61.69,1,valid,1,87,74,-39.1,39.1,-66.9,-77.49,
4,1,139,11.73,-56.78,-28.3,2,valid,2,131,-64,-7.22000000000003,7.22000000000003,-56.78,-28.48,-68.51
4,1,140,-32.09,-54.73,-73.96,2,invalid,3,171,-59,14.96,14.96,-73.96,,-19.23
4,1,141,80.76,-74.62,-69.71,3,invalid,1,41,6,-74.76,74.76,80.76,-24.62,
4,1,142,-33.39,54.12,78.71,2,neutral,1,56,74,-72.61,72.61,-33.39,-87.51,
4,1,143,-41.03,17.43,82.58,2,valid,2,74,5,-12.43,12.43,17.43,-65.15,58.46
4,1,144,-63.43,-60.25,40.69,3,valid,3,110,47,6.31,6.31,40.69,,-79.06
4,1,145,-37.86,63.31,64.62,3,valid,3,117,62,-2.62,2.62,64.62,,1.31000000000002
4,1,146,3.31,-54.26,0.58,2,invalid,1,37,4,0.689999999999998,0.689999999999998,3.31,57.57,
4,1,147,81.05,-51.83,29.39,1,invalid,2,15,11,62.83,62.83,-51.83,-81.22,47.12
4,1,148,54.34,85.99,-82.83,2,valid,2,96,-71,23.01,23.01,85.99,-11.18,31.65
4,1,149,-38.34,68.75,-51.93,3,neutral,3,90,72,-56.07,56.07,-51.93,,59.32
4,1,150,-20.62,-17.7,-88.29,2,valid,2,79,-52,-34.3,34.3,-17.7,70.59,2.92
5,0,1,-0.68,-72.22,70.36,3,valid,3,45,-63,46.64,46.64,70.36,,-37.42
5,0,2,-11.02,-65.08,77.66,1,invalid,3,93,49,-28.66,28.66,77.66,,-37.26
5,0,3,-23.89,45.55,6.23,3,valid,3,154,9,2.76999999999998,2.76999999999998,6.23,,-39.32
5,0,4,-43.55,-71.06,26.05,3,invalid,2,2,-65,6.06,6.06,-71.06,82.89,-27.51
5,0,5,61.79,31.61,-58.25,3,valid,3,128,14,72.25,72.25,-58.25,,-89.86
5,0,6,25.7,-85.46,25.35,3,neutral,1,47,-26,-51.7,51.7,25.7,-68.84,
5,0,7,49.51,73.57,43.16,3,valid,3,153,39,-4.15999999999997,4.15999999999997,43.16,,-30.41
5,0,8,-65.12,-70.59,88.04,3,neutral,3,92,-89,2.95999999999998,2.95999999999998,88.04,,-21.37
5,0,9,-47.24,57.26,17.42,1,valid,1,80,90,-42.76,42.76,-47.24,75.5,
5,0,10,81.77,42.97,6.58,3,neutral,1,149,84,2.23000000000002,2.23000000000002,81.77,38.8,
5,0,11,-48.64,36.39,-66.87,2,neutral,2,166,-69,74.61,74.61,36.39,-76.74,85.03
5,0,12,-5.93,62.73,-56.17,2,invalid,1,122,80,85.93,85.93,-5.93,-68.66,
5,0,13,-35.11,-72.25,-24.14,3,valid,3,29,-47,-22.86,22.86,-24.14,,48.11
5,0,14,59.34,-43.12,58.56,2,valid,2,87,-64,-20.88,20.88,-43.12,78.32,77.54
5,0,15,-33.72,-81.87,-68.93,2,valid,2,146,-75,6.87000000000001,6.87000000000001,-81.87,-12.94,-48.15
5,1,1,-73.09,-21.35,-34.53,2,valid,2,150,-30,-8.64999999999998,8.64999999999998,-21.35,13.18,51.74
5,1,2,-0.71,33.71,4.79,3,valid,3,153,5,0.20999999999998,0.20999999999998,4.79,,-28.92
5,1,3,36.48,42.05,83.19,1,valid,1,98,12,-24.48,24.48,36.48,-5.57,
5,1,4,-81.06,-83.66,87.17,1,valid,1,38,-81,0.0600000000000023,0.0600000000000023,-81.06,2.59999999999998,
5,1,5,84.11,42.46,31.26,2,valid,2,48,53,10.54,10.54,42.46,11.2,-41.65
5,1,6,59.49,79.37,-60.21,2,valid,2,176,-89,11.63,11.63,79.37,-40.42,19.88
5,1,7,-0.13,20.6,42.38,1,valid,1,108,-9,-8.87000000000001,8.87000000000001,-0.13,-20.73,
5,1,8,-78.62,44.81,29.03,3,valid,3,108,41,11.97,11.97,29.03,,-15.78
5,1,9,80.06,-46.98,-7.22,2,valid,2,137,-34,12.98,12.98,-46.98,-39.76,52.96
5,1,10,-50.03,-11.8,88.16,2,valid,2,12,-9,2.80000000000001,2.80000000000001,-11.8,80.04,38.23
5,1,11,35.24,19.75,-72.11,3,valid,3,123,-81,-8.88999999999999,8.88999999999999,-72.11,,88.14
5,1,12,-83.38,-83.34,-77.18,3,valid,3,161,-77,0.180000000000007,0.180000000000007,-77.18,,6.16
5,1,13,-83.28,55.75,-26.49,3,neutral,3,42,-17,9.49000000000001,9.49000000000001,-26.49,,-82.24
5,1,14,20.62,47.46,-39.71,1,neutral,1,146,36,15.38,15.38,20.62,-26.84,
5,1,15,-32.98,66.49,-52.07,3,valid,3,30,-50,2.06999999999999,2.06999999999999,-52.07,,61.44
