participant,vviq,block,trial_number,similarity_bin,target_color,distr_color,td_dist,left_color,right_color,target_noise,distr_noise,target_x,distr_x,cue_n,cue_pos,cued_color,resp_color,error,abs_err,noise,be_c,abs_be_c,bias_to_distr_raw,bias_to_distr_corr
S11,48,2,89,20,-165.3,177.59,-17.11,194.7,177.59,low,low,-300,300,1,-300,194.7,183,-11.7,11.7,low - low,-9.30044187806539,9.30044187806539,11.7,9.30044187806539
S11,48,2,90,45,-156.94,-111.99,44.95,248.01,203.06,low,high,300,-300,1,300,203.06,198,-5.05999999999995,5.05999999999995,low - high,-2.18424179928954,2.18424179928954,-5.05999999999995,-2.18424179928954
S11,48,2,91,20,35.02,53.45,18.43,35.02,53.45,low,low,-300,300,1,-300,35.02,17,-18.02,18.02,low - low,-15.6204418780653,15.6204418780653,-18.02,-15.6204418780653
S11,48,2,92,45,-8.14,-50.42,-42.28,351.86,309.58,low,low,-300,300,1,-300,351.86,349,-2.86000000000001,2.86000000000001,low - low,0.0157582007103727,0.0157582007103727,2.86000000000001,-0.0157582007103727
S11,48,2,93,20,57.88,80.16,22.28,80.16,57.88,high,low,300,-300,1,300,57.88,16,-41.88,41.88,high - low,-39.4804418780654,39.4804418780654,-41.88,-39.4804418780654
S11,48,2,94,45,-20.5199999999999,23.8000000000001,44.3200000000001,339.48,383.8,high,low,-300,300,1,-300,339.48,-22,-1.48000000000002,1.48000000000002,high - low,1.39575820071036,1.39575820071036,-1.48000000000002,1.39575820071036
S11,48,2,95,20,33.1,13.79,-19.31,33.1,13.79,high,high,-300,300,1,-300,33.1,34,0.899999999999977,0.899999999999977,high - high,3.29955812193464,3.29955812193464,-0.899999999999977,-3.29955812193464
S11,48,2,96,20,162.21,140.8,-21.41,162.21,140.8,high,low,-300,300,1,-300,162.21,169,6.78999999999996,6.78999999999996,high - low,9.1895581219346,9.1895581219346,-6.78999999999996,-9.1895581219346
S11,48,2,97,20,161.19,138.35,-22.84,138.35,161.19,high,low,300,-300,1,300,161.19,181,19.8099999999999,19.8099999999999,high - low,22.2095581219346,22.2095581219346,-19.8099999999999,-22.2095581219346
S11,48,2,98,45,33.38,77.1,43.72,77.1,33.38,high,high,300,-300,1,300,33.38,20,-13.38,13.38,high - high,-10.5042417992896,10.5042417992896,-13.38,-10.5042417992896
S11,48,2,99,135,-176.4,-42.51,133.89,183.6,317.49,high,low,-300,300,1,-300,183.6,185,1.39999999999998,1.39999999999998,high - low,3.57876742442468,3.57876742442468,1.39999999999998,3.57876742442468
S11,48,2,100,20,175.72,155.67,-20.05,175.72,155.67,high,high,-300,300,1,-300,175.72,169,-6.72000000000003,6.72000000000003,high - high,-4.32044187806537,4.32044187806537,6.72000000000003,4.32044187806537
S11,48,2,101,135,149.04,11.29,-137.75,11.29,149.04,low,low,300,-300,1,300,149.04,154,4.96000000000004,4.96000000000004,low - low,7.13876742442474,7.13876742442474,-4.96000000000004,-7.13876742442474
S11,48,2,102,45,59.64,14.47,-45.17,59.64,14.47,low,high,-300,300,1,-300,59.64,47,-12.64,12.64,low - high,-9.7642417992896,9.7642417992896,12.64,9.7642417992896
S11,48,2,103,20,-79.9700000000001,-98.8800000000001,-18.91,280.03,261.12,low,high,-300,300,1,-300,280.03,276,-4.02999999999997,4.02999999999997,low - high,-1.63044187806531,1.63044187806531,4.02999999999997,1.63044187806531
S11,48,2,104,20,-168.57,-150.51,18.06,209.49,191.43,low,high,300,-300,1,300,191.43,189,-2.43000000000006,2.43000000000006,low - high,-0.0304418780654114,0.0304418780654114,-2.43000000000006,-0.0304418780654114
S11,48,2,105,20,2.73000000000001,-15.44,-18.17,-15.44,2.73,low,high,300,-300,1,300,2.73,4,1.26999999999998,1.26999999999998,low - high,3.66955812193464,3.66955812193464,-1.26999999999998,-3.66955812193464
S11,48,2,106,45,133.59,176.36,42.77,133.59,176.36,high,low,-300,300,1,-300,133.59,122,-11.59,11.59,high - low,-8.71424179928964,8.71424179928964,-11.59,-8.71424179928964
S11,48,2,107,20,160.63,141,-19.63,141,160.63,low,high,300,-300,1,300,160.63,164,3.37,3.37,low - high,5.76955812193466,5.76955812193466,-3.37,-5.76955812193466
S11,48,2,108,135,-42.8299999999999,-176.24,-133.41,317.17,183.76,high,high,-300,300,1,-300,317.17,323,5.82999999999993,5.82999999999993,high - high,8.00876742442464,8.00876742442464,-5.82999999999993,-8.00876742442464
S11,48,2,109,20,4.56,24.11,19.55,4.56,24.11,low,high,-300,300,1,-300,4.56,352,-12.5599999999999,12.5599999999999,low - high,-10.1604418780653,10.1604418780653,-12.5599999999999,-10.1604418780653
S11,48,2,110,45,-21.39,-64.79,-43.3999999999999,338.61,295.21,high,high,-300,300,1,-300,338.61,348,9.38999999999999,9.38999999999999,high - high,12.2657582007104,12.2657582007104,-9.38999999999999,-12.2657582007104
S11,48,2,111,135,32.74,-100.87,-133.61,32.74,-100.87,high,low,-300,300,1,-300,32.74,19,-13.74,13.74,high - low,-11.5612325755753,11.5612325755753,13.74,11.5612325755753
S11,48,2,112,135,-124.95,10.77,135.72,370.77,235.05,low,high,300,-300,1,300,235.05,234,-1.04999999999995,1.04999999999995,low - high,1.12876742442476,1.12876742442476,-1.04999999999995,1.12876742442476
S11,48,2,113,135,5.43999999999999,138.71,133.27,138.71,5.44,high,low,300,-300,1,300,5.44,352,-13.4400000000001,13.4400000000001,high - low,-11.2612325755754,11.2612325755754,-13.4400000000001,-11.2612325755754
S11,48,2,114,135,68.7,-64.92,-133.62,-64.92,68.7,high,high,300,-300,1,300,68.7,34,-34.7,34.7,high - high,-32.5212325755753,32.5212325755753,34.7,32.5212325755753
S11,48,2,115,45,43.64,88.07,44.43,43.64,88.07,high,high,-300,300,1,-300,43.64,28,-15.64,15.64,high - high,-12.7642417992896,12.7642417992896,-15.64,-12.7642417992896
S11,48,2,116,135,-81.2900000000001,141.72,-136.99,141.72,278.71,high,high,300,-300,1,300,278.71,282,3.28999999999996,3.28999999999996,high - high,5.46876742442467,5.46876742442467,-3.28999999999996,-5.46876742442467
S11,48,2,117,135,161.27,24.18,-137.09,161.27,24.18,high,high,-300,300,1,-300,161.27,162,0.730000000000018,0.730000000000018,high - high,2.90876742442473,2.90876742442473,-0.730000000000018,-2.90876742442473
S11,48,2,118,135,41.53,-94.73,-136.26,41.53,-94.73,high,high,-300,300,1,-300,41.53,16,-25.53,25.53,high - high,-23.3512325755753,23.3512325755753,25.53,23.3512325755753
S11,48,2,119,45,-111.31,-68.76,42.55,291.24,248.69,low,low,300,-300,1,300,248.69,234,-14.6900000000001,14.6900000000001,low - low,-11.8142417992897,11.8142417992897,-14.6900000000001,-11.8142417992897
S11,48,2,120,135,-163.35,62.64,-134.01,62.64,196.65,high,high,300,-300,1,300,196.65,195,-1.64999999999998,1.64999999999998,high - high,0.52876742442472,0.52876742442472,1.64999999999998,-0.52876742442472
S11,48,2,121,20,-33.17,-52.08,-18.9100000000001,307.92,326.83,low,low,300,-300,1,300,326.83,-14,19.17,19.17,low - low,21.5695581219347,21.5695581219347,-19.17,-21.5695581219347
S11,48,2,122,45,-164.49,152.65,-42.86,152.65,195.51,high,high,300,-300,1,300,195.51,213,17.49,17.49,high - high,20.3657582007104,20.3657582007104,-17.49,-20.3657582007104
S11,48,2,123,20,84.56,102.62,18.06,102.62,84.56,high,low,300,-300,1,300,84.56,77,-7.55999999999995,7.55999999999995,high - low,-5.1604418780653,5.1604418780653,-7.55999999999995,-5.1604418780653
S11,48,2,124,20,3.21,-15.89,-19.1,-15.89,3.21,high,high,300,-300,1,300,3.21,18,14.79,14.79,high - high,17.1895581219346,17.1895581219346,-14.79,-17.1895581219346
S11,48,2,125,20,-105.65,-125.68,-20.03,254.35,234.32,high,high,-300,300,1,-300,254.35,239,-15.35,15.35,high - high,-12.9504418780654,12.9504418780654,15.35,12.9504418780654
S11,48,2,126,45,138.09,92.25,-45.84,92.25,138.09,low,high,300,-300,1,300,138.09,147,8.90999999999997,8.90999999999997,low - high,11.7857582007104,11.7857582007104,-8.90999999999997,-11.7857582007104
S11,48,2,127,20,69.44,52.06,-17.38,69.44,52.06,low,low,-300,300,1,-300,69.44,84,14.5599999999999,14.5599999999999,low - low,16.9595581219346,16.9595581219346,-14.5599999999999,-16.9595581219346
S11,48,2,128,45,-68.88,-25.49,43.39,291.12,334.51,low,low,-300,300,1,-300,291.12,312,20.88,20.88,low - low,23.7557582007104,23.7557582007104,20.88,23.7557582007104
S11,48,2,129,20,141.04,159.2,18.16,141.04,159.2,low,low,-300,300,1,-300,141.04,151,9.96000000000004,9.96000000000004,low - low,12.3595581219347,12.3595581219347,9.96000000000004,12.3595581219347
S11,48,2,130,20,160.63,142.81,-17.82,160.63,142.81,low,high,-300,300,1,-300,160.63,152,-8.63,8.63,low - high,-6.23044187806536,6.23044187806536,8.63,6.23044187806536
S11,48,2,131,45,9.43,55.16,45.73,55.16,9.43,high,low,300,-300,1,300,9.43,12,2.56999999999994,2.56999999999994,high - low,5.44575820071034,5.44575820071034,2.56999999999994,5.44575820071034
S11,48,2,132,135,-59.9000000000001,165.16,-134.94,165.16,300.1,low,high,300,-300,1,300,300.1,307,6.89999999999998,6.89999999999998,low - high,9.07876742442467,9.07876742442467,-6.89999999999998,-9.07876742442467
S11,48,2,133,20,92.54,111.71,19.17,92.54,111.71,low,high,-300,300,1,-300,92.54,91,-1.53999999999996,1.53999999999996,low - high,0.859558121934686,0.859558121934686,-1.53999999999996,0.859558121934686
S11,48,2,134,135,-24.7,-157.9,-133.2,335.3,202.1,low,low,-300,300,1,-300,335.3,324,-11.3,11.3,low - low,-9.12123257557526,9.12123257557526,11.3,9.12123257557526
S11,48,2,135,45,116.22,72.45,-43.77,72.45,116.22,high,low,300,-300,1,300,116.22,110,-6.22000000000003,6.22000000000003,high - low,-3.34424179928965,3.34424179928965,6.22000000000003,3.34424179928965
S11,48,2,136,135,140.08,7.3,-132.78,7.30000000000001,140.08,high,high,300,-300,1,300,140.08,125,-15.08,15.08,high - high,-12.9012325755753,12.9012325755753,15.08,12.9012325755753
S11,48,2,137,135,178.4,42.01,-136.39,42.01,178.4,low,high,300,-300,1,300,178.4,170,-8.39999999999998,8.39999999999998,low - high,-6.22123257557527,6.22123257557527,8.39999999999998,6.22123257557527
S11,48,2,138,45,12.61,59.77,47.16,12.61,59.77,low,low,-300,300,1,-300,12.61,16,3.38999999999999,3.38999999999999,low - low,6.26575820071039,6.26575820071039,3.38999999999999,6.26575820071039
S11,48,2,139,135,60.77,-162.57,136.66,197.43,60.77,low,high,300,-300,1,300,60.77,52,-8.76999999999998,8.76999999999998,low - high,-6.59123257557527,6.59123257557527,-8.76999999999998,-6.59123257557527
S11,48,2,140,135,-80.89,144.85,-134.26,279.11,144.85,high,low,-300,300,1,-300,279.11,308,28.89,28.89,high - low,31.0687674244247,31.0687674244247,-28.89,-31.0687674244247
S11,48,2,141,135,24.37,-108.09,-132.46,-108.09,24.37,low,high,300,-300,1,300,24.37,24,-0.370000000000005,0.370000000000005,low - high,1.80876742442469,1.80876742442469,0.370000000000005,-1.80876742442469
S11,48,2,142,45,104.16,57.93,-46.23,104.16,57.93,high,low,-300,300,1,-300,104.16,110,5.84000000000003,5.84000000000003,high - low,8.71575820071042,8.71575820071042,-5.84000000000003,-8.71575820071042
S11,48,2,143,45,-46.28,-89.31,-43.03,270.69,313.72,low,high,300,-300,1,300,313.72,321,7.27999999999997,7.27999999999997,low - high,10.1557582007104,10.1557582007104,-7.27999999999997,-10.1557582007104
S11,48,2,144,20,-96.79,-79.25,17.54,280.75,263.21,high,high,300,-300,1,300,263.21,263,-0.210000000000036,0.210000000000036,high - high,2.1895581219346,2.1895581219346,-0.210000000000036,2.1895581219346
S11,48,0,1,20,137.36,116.82,-20.54,137.36,116.82,low,high,300,-300,2,-300,137.36,276,138.64,138.64,low - high,141.492569410591,141.492569410591,-138.64,-141.492569410591
S11,48,0,2,135,-88.75,46.67,135.42,-88.75,46.67,low,high,300,-300,2,-300,-88.75,282,10.75,10.75,low - high,14.0429454588129,14.0429454588129,10.75,14.0429454588129
S11,48,0,3,20,-108.54,-87.89,20.65,272.11,251.46,high,low,-300,300,2,300,251.46,237,-14.46,14.46,high - low,-11.6074305894089,11.6074305894089,-14.46,-11.6074305894089
S11,48,0,4,135,-3.65999999999998,-138.57,-134.91,221.43,356.34,low,low,-300,300,2,300,356.34,5,8.65999999999997,8.65999999999997,low - low,11.9529454588129,11.9529454588129,-8.65999999999997,-11.9529454588129
S11,48,0,5,20,118.49,137.13,18.64,137.13,118.49,high,high,-300,300,2,300,118.49,126,7.50999999999999,7.50999999999999,high - high,10.3625694105911,10.3625694105911,7.50999999999999,10.3625694105911
S11,48,0,6,45,-131.63,-178.33,-46.7,228.37,181.67,low,low,300,-300,2,-300,228.37,-125,6.63,6.63,low - low,8.7408393966156,8.7408393966156,-6.63,-8.7408393966156
S11,48,0,7,20,-128.12,-105.18,22.94,254.82,231.88,low,high,-300,300,2,300,231.88,213,-18.88,18.88,low - high,-16.0274305894089,16.0274305894089,-18.88,-16.0274305894089
S11,48,0,8,20,123.03,102.51,-20.52,123.03,102.51,high,high,300,-300,2,-300,123.03,112,-11.03,11.03,high - high,-8.17743058940883,8.17743058940883,11.03,8.17743058940883
S11,48,0,9,20,-157.46,-136.95,20.51,202.54,223.05,low,high,300,-300,2,-300,202.54,195,-7.53999999999996,7.53999999999996,low - high,-4.68743058940882,4.68743058940882,-7.53999999999996,-4.68743058940882
S11,48,0,10,20,104.44,122.02,17.58,104.44,122.02,high,low,300,-300,2,-300,104.44,114,9.55999999999995,9.55999999999995,high - low,12.4125694105911,12.4125694105911,9.55999999999995,12.4125694105911
S11,48,1,1,45,54.2,102.07,47.87,102.07,54.2,high,low,-300,300,2,300,54.2,27,-27.2,27.2,high - low,-25.0891606033844,25.0891606033844,-27.2,-25.0891606033844
S11,48,1,2,20,31.14,10.26,-20.88,31.14,10.26,low,high,300,-300,2,-300,31.14,34,2.86000000000001,2.86000000000001,low - high,5.71256941059114,5.71256941059114,-2.86000000000001,-5.71256941059114
S11,48,1,3,135,105.93,-121.56,132.51,238.44,105.93,high,low,-300,300,2,300,105.93,104,-1.93000000000006,1.93000000000006,high - low,1.36294545881286,1.36294545881286,-1.93000000000006,1.36294545881286
S11,48,1,4,20,-58.61,-36.34,22.27,301.39,323.66,high,low,300,-300,2,-300,301.39,269,-32.39,32.39,high - low,-29.5374305894089,29.5374305894089,-32.39,-29.5374305894089
S11,48,1,5,45,-51.3299999999999,-95.96,-44.63,308.67,264.04,high,low,300,-300,2,-300,308.67,301,-7.67000000000007,7.67000000000007,high - low,-5.55916060338445,5.55916060338445,7.67000000000007,5.55916060338445
S11,48,1,6,45,-135.57,179.76,-44.6700000000001,179.76,224.43,low,high,-300,300,2,300,224.43,257,32.5699999999999,32.5699999999999,low - high,34.6808393966155,34.6808393966155,-32.5699999999999,-34.6808393966155
S11,48,1,7,20,160.02,140.09,-19.93,160.02,140.09,low,high,300,-300,2,-300,160.02,150,-10.02,10.02,low - high,-7.16743058940885,7.16743058940885,10.02,7.16743058940885
S11,48,1,8,20,-60.49,-81.69,-21.2,278.31,299.51,low,high,-300,300,2,300,299.51,318,18.49,18.49,low - high,21.3425694105911,21.3425694105911,-18.49,-21.3425694105911
S11,48,1,9,20,89.73,68.99,-20.74,89.73,68.99,low,high,300,-300,2,-300,89.73,90,0.269999999999982,0.269999999999982,low - high,3.12256941059113,3.12256941059113,-0.269999999999982,-3.12256941059113
S11,48,1,10,135,174.12,-50.8000000000001,135.08,174.12,309.2,high,high,300,-300,2,-300,174.12,100,-74.12,74.12,high - high,-70.8270545411871,70.8270545411871,-74.12,-70.8270545411871
S11,48,1,11,20,-4.31000000000009,-25.0099999999999,-20.6999999999999,334.99,355.69,low,low,-300,300,2,300,355.69,-15,-10.69,10.69,low - low,-7.83743058940885,7.83743058940885,10.69,7.83743058940885
S11,48,1,13,135,-168.16,-31.18,136.98,328.82,191.84,high,low,-300,300,2,300,191.84,160,-31.84,31.84,high - low,-28.5470545411871,28.5470545411871,-31.84,-28.5470545411871
S11,48,1,14,45,-91.35,-137.95,-46.6,222.05,268.65,high,high,-300,300,2,300,268.65,296,27.3499999999999,27.3499999999999,high - high,29.4608393966155,29.4608393966155,-27.3499999999999,-29.4608393966155
S11,48,1,15,45,167.4,-147.9,44.7,212.1,167.4,low,high,-300,300,2,300,167.4,184,16.6,16.6,low - high,18.7108393966156,18.7108393966156,16.6,18.7108393966156
S11,48,1,16,135,122.05,-104.97,132.98,122.05,255.03,high,low,300,-300,2,-300,122.05,105,-17.05,17.05,high - low,-13.757054541187,13.757054541187,-17.05,-13.757054541187
S11,48,1,17,45,-92.32,-44.38,47.94,267.68,315.62,high,high,300,-300,2,-300,267.68,176,-91.68,91.68,high - high,-89.5691606033844,89.5691606033844,-91.68,-89.5691606033844
S11,48,1,18,20,61.5,83.56,22.06,61.5,83.56,low,low,300,-300,2,-300,61.5,44,-17.5,17.5,low - low,-14.6474305894089,14.6474305894089,-17.5,-14.6474305894089
S11,48,1,19,45,52.77,99.27,46.5,52.77,99.27,low,high,300,-300,2,-300,52.77,32,-20.77,20.77,low - high,-18.6591606033844,18.6591606033844,-20.77,-18.6591606033844
S11,48,1,20,20,-7.75,13.33,21.08,13.33,-7.75,low,high,-300,300,2,300,-7.75,355,2.75,2.75,low - high,5.60256941059113,5.60256941059113,2.75,5.60256941059113
S11,48,1,21,45,-11.36,35.38,46.74,35.38,-11.36,high,high,-300,300,2,300,-11.36,15,26.36,26.36,high - high,28.4708393966156,28.4708393966156,26.36,28.4708393966156
S11,48,1,22,20,-103.98,-85.28,18.7,274.72,256.02,high,low,-300,300,2,300,256.02,233,-23.02,23.02,high - low,-20.1674305894089,20.1674305894089,-23.02,-20.1674305894089
S11,48,1,23,135,-45.15,91,136.15,-45.15,91,low,low,300,-300,2,-300,-45.15,-52,-6.85000000000002,6.85000000000002,low - low,-3.55705454118712,3.55705454118712,-6.85000000000002,-3.55705454118712
S11,48,1,24,135,-136.73,-2.43,134.3,223.27,357.57,high,low,300,-300,2,-300,223.27,233,9.73000000000002,9.73000000000002,high - low,13.0229454588129,13.0229454588129,9.73000000000002,13.0229454588129
S11,48,1,25,135,164.65,-63.01,132.34,296.99,164.65,low,low,-300,300,2,300,164.65,161,-3.64999999999998,3.64999999999998,low - low,-0.357054541187061,0.357054541187061,-3.64999999999998,-0.357054541187061
S11,48,1,26,135,68.75,-65.2500000000001,-134,428.75,294.75,low,high,300,-300,2,-300,428.75,62,-6.75,6.75,low - high,-3.4570545411871,3.4570545411871,6.75,3.4570545411871
S11,48,1,27,45,-20.73,-66.17,-45.44,293.83,339.27,low,high,-300,300,2,300,339.27,353,13.73,13.73,low - high,15.8408393966156,15.8408393966156,-13.73,-15.8408393966156
S11,48,1,28,45,102.3,148.05,45.75,148.05,102.3,high,high,-300,300,2,300,102.3,104,1.70000000000005,1.70000000000005,high - high,3.81083939661565,3.81083939661565,1.70000000000005,3.81083939661565
S11,48,1,29,20,171.7,-170.16,18.14,171.7,189.84,high,low,300,-300,2,-300,171.7,157,-14.7,14.7,high - low,-11.8474305894089,11.8474305894089,-14.7,-11.8474305894089
S11,48,1,30,135,140.41,4.42000000000001,-135.99,140.41,4.42,high,high,300,-300,2,-300,140.41,137,-3.40999999999997,3.40999999999997,high - high,-0.11705454118705,0.11705454118705,3.40999999999997,0.11705454118705
S11,48,1,31,20,151.64,129.31,-22.33,129.31,151.64,high,low,-300,300,2,300,151.64,174,22.36,22.36,high - low,25.2125694105912,25.2125694105912,-22.36,-25.2125694105912
S11,48,1,32,45,-104.94,-150.78,-45.84,209.22,255.06,low,low,-300,300,2,300,255.06,243,-12.0599999999999,12.0599999999999,low - low,-9.94916060338433,9.94916060338433,12.0599999999999,9.94916060338433
S11,48,1,33,135,96.7,-36.6600000000001,-133.36,456.7,323.34,low,high,300,-300,2,-300,456.7,81,-15.7,15.7,low - high,-12.4070545411871,12.4070545411871,15.7,12.4070545411871
S11,48,1,34,135,138.25,5.94000000000001,-132.31,5.94,138.25,low,low,-300,300,2,300,138.25,137,-1.25,1.25,low - low,2.04294545881292,2.04294545881292,1.25,-2.04294545881292
S11,48,1,35,20,122.13,102.32,-19.81,102.32,122.13,low,low,-300,300,2,300,122.13,150,27.87,27.87,low - low,30.7225694105911,30.7225694105911,-27.87,-30.7225694105911
S11,48,1,36,20,-26.7499999999999,-6.91999999999998,19.8299999999999,333.25,353.08,low,high,300,-300,2,-300,333.25,-37,-10.25,10.25,low - high,-7.39743058940886,7.39743058940886,-10.25,-7.39743058940886
S11,48,1,37,135,-176.11,-41.8199999999999,134.29,318.18,183.89,high,high,-300,300,2,300,183.89,211,27.11,27.11,high - high,30.4029454588129,30.4029454588129,27.11,30.4029454588129
S11,48,1,38,45,2.25000000000001,49.22,46.97,2.25,49.22,high,low,300,-300,2,-300,2.25,354,-8.25,8.25,high - low,-6.13916060338439,6.13916060338439,-8.25,-6.13916060338439
S11,48,1,39,135,-126.96,95.24,-137.8,233.04,95.24,high,high,300,-300,2,-300,233.04,-108,18.96,18.96,high - high,22.2529454588129,22.2529454588129,-18.96,-22.2529454588129
S11,48,1,40,45,83.66,41.31,-42.35,83.66,41.31,low,high,300,-300,2,-300,83.66,71,-12.66,12.66,low - high,-10.5491606033843,10.5491606033843,12.66,10.5491606033843
S11,48,1,41,135,87.17,-140.75,132.08,87.17,219.25,low,high,300,-300,2,-300,87.17,57,-30.17,30.17,low - high,-26.877054541187,26.877054541187,-30.17,-26.877054541187
