participant,trial_counter,condition,target_to_competitor,decoy_reduction,decoy_on,chosen_item,correct,rt
21,191,numeric,0.1,0.2,competitor,target,1,5.695
21,192,numeric,0.03,0.2,competitor,competitor,0,7.478
23,1,perceptual,0.1,0.05,target,target,1,11.206
23,2,perceptual,0.03,0.2,target,decoy,0,12.097
23,3,numeric,0.1,0.2,competitor,target,1,8.41
23,4,perceptual,0.03,0.05,competitor,target,1,8.313
23,5,perceptual,0.1,0.05,target,competitor,0,10.328
23,6,numeric,0.1,0.2,target,target,1,18.981
23,7,numeric,0.1,0.2,competitor,competitor,0,12.611
23,8,numeric,0.03,0.05,competitor,competitor,0,12.367
23,9,numeric,0.03,0.05,competitor,competitor,0,11.434
23,10,numeric,0.03,0.05,target,target,1,12.887
23,11,numeric,0.1,0.2,target,target,1,10.796
23,12,perceptual,0.03,0.2,target,competitor,0,9.093
23,13,numeric,0.1,0.05,target,target,1,14.211
23,14,perceptual,0.03,0.2,competitor,target,1,4.743
23,15,numeric,0.03,0.2,target,target,1,4.178
23,16,numeric,0.1,0.05,target,target,1,5.412
23,17,perceptual,0.1,0.05,competitor,decoy,0,13.547
23,18,numeric,0.03,0.05,competitor,decoy,0,11.395
23,21,numeric,0.1,0.05,competitor,competitor,0,14.61
23,22,perceptual,0.03,0.05,target,target,1,12.142
23,23,numeric,0.1,0.05,competitor,target,1,17.925
23,24,numeric,0.1,0.2,target,target,1,13.219
23,25,numeric,0.03,0.2,competitor,competitor,0,8.198
23,26,perceptual,0.03,0.2,competitor,target,1,13.919
23,28,numeric,0.03,0.05,target,target,1,0.645
23,29,numeric,0.1,0.05,competitor,competitor,0,8.711
23,30,numeric,0.1,0.05,target,target,1,11.496
23,31,numeric,0.03,0.2,competitor,competitor,0,15.347
23,32,perceptual,0.03,0.2,target,competitor,0,9.986
23,33,perceptual,0.03,0.2,competitor,competitor,0,12.761
23,34,numeric,0.1,0.05,target,competitor,0,11.923
23,35,perceptual,0.03,0.05,competitor,competitor,0,4.994
23,36,numeric,0.1,0.2,target,target,1,11.101
23,37,numeric,0.1,0.05,target,target,1,5.422
23,38,perceptual,0.1,0.2,target,target,1,6.362
23,39,numeric,0.1,0.2,competitor,decoy,0,6.207
23,40,numeric,0.03,0.2,target,target,1,7.294
23,41,numeric,0.1,0.05,competitor,target,1,6.317
23,42,numeric,0.1,0.2,competitor,target,1,3.096
23,43,numeric,0.03,0.2,target,target,1,5.232
23,44,perceptual,0.03,0.05,target,target,1,5.496
23,45,perceptual,0.03,0.2,target,target,1,4.976
23,46,numeric,0.03,0.2,target,target,1,6.928
23,47,perceptual,0.1,0.2,target,target,1,4.28
23,48,perceptual,0.1,0.2,competitor,target,1,2.374
23,49,perceptual,0.1,0.2,target,target,1,4.385
23,52,numeric,0.1,0.2,target,target,1,5.676
23,53,perceptual,0.03,0.2,target,target,1,5.164
23,54,numeric,0.1,0.2,target,target,1,4.145
23,55,numeric,0.03,0.2,competitor,target,1,5.767
23,56,perceptual,0.03,0.2,target,target,1,9.227
23,57,perceptual,0.1,0.2,target,target,1,6.896
23,58,numeric,0.1,0.2,target,target,1,5.278
23,59,perceptual,0.1,0.05,competitor,target,1,4.428
23,60,perceptual,0.03,0.05,target,decoy,0,7.694
23,61,perceptual,0.1,0.05,target,target,1,2.408
23,62,numeric,0.03,0.05,target,decoy,0,4.829
23,63,perceptual,0.1,0.2,target,target,1,5.101
23,64,numeric,0.03,0.2,competitor,target,1,7.423
23,65,perceptual,0.03,0.2,competitor,target,1,5.351
23,66,numeric,0.03,0.05,competitor,target,1,6.697
23,67,perceptual,0.1,0.2,competitor,target,1,16.691
23,68,numeric,0.03,0.05,target,decoy,0,6.2
23,69,numeric,0.03,0.05,target,competitor,0,2.505
23,70,numeric,0.1,0.2,target,competitor,0,3.166
23,71,numeric,0.03,0.2,competitor,target,1,2.671
23,72,numeric,0.03,0.2,target,competitor,0,2.832
23,73,perceptual,0.03,0.05,competitor,competitor,0,4.265
23,74,numeric,0.1,0.05,competitor,target,1,3.995
23,75,perceptual,0.03,0.05,target,target,1,4.875
23,76,perceptual,0.03,0.2,target,target,1,5.691
23,77,perceptual,0.03,0.05,target,decoy,0,5.425
23,78,numeric,0.1,0.05,target,decoy,0,4.796
23,79,numeric,0.1,0.05,competitor,target,1,4.465
23,80,numeric,0.03,0.05,target,target,1,16.767
23,81,numeric,0.1,0.05,competitor,target,1,7.164
23,82,numeric,0.03,0.05,target,decoy,0,4.729
23,83,perceptual,0.03,0.2,competitor,target,1,4.951
23,84,numeric,0.1,0.05,target,decoy,0,7.14
23,85,perceptual,0.03,0.2,competitor,competitor,0,3.207
23,86,numeric,0.03,0.2,competitor,target,1,2.203
23,87,perceptual,0.1,0.2,target,decoy,0,4.238
23,88,perceptual,0.03,0.2,competitor,competitor,0,3.729
23,89,numeric,0.03,0.2,target,target,1,5.858
23,90,numeric,0.1,0.05,target,decoy,0,5.092
23,91,numeric,0.03,0.05,competitor,decoy,0,6.741
23,92,numeric,0.1,0.2,target,target,1,9.161
23,93,perceptual,0.03,0.2,competitor,target,1,5.728
23,94,numeric,0.1,0.2,target,target,1,5.347
23,95,perceptual,0.03,0.05,target,decoy,0,12.749
23,96,perceptual,0.1,0.2,competitor,decoy,0,4.259
23,97,perceptual,0.03,0.05,competitor,target,1,3.817
23,98,perceptual,0.03,0.05,competitor,target,1,5.178
23,99,numeric,0.03,0.05,competitor,target,1,9.246
23,100,perceptual,0.03,0.2,target,target,1,7.906
23,101,numeric,0.1,0.05,competitor,target,1,5.303
23,102,numeric,0.03,0.05,target,target,1,5.372
23,103,perceptual,0.1,0.05,competitor,target,1,5.468
23,104,numeric,0.1,0.05,target,decoy,0,4.121
23,105,perceptual,0.03,0.2,target,target,1,3.469
23,106,numeric,0.03,0.2,target,competitor,0,3.932
23,107,perceptual,0.1,0.05,competitor,target,1,4.067
23,108,numeric,0.1,0.05,competitor,target,1,3.904
23,109,perceptual,0.1,0.05,competitor,target,1,4.747
23,110,perceptual,0.03,0.05,competitor,competitor,0,4.822
23,111,numeric,0.1,0.2,competitor,target,1,8.832
23,112,perceptual,0.1,0.05,competitor,competitor,0,5.482
23,113,perceptual,0.1,0.2,target,target,1,3.699
23,114,perceptual,0.03,0.05,target,target,1,7.839
23,115,perceptual,0.03,0.05,target,target,1,3.826
23,116,perceptual,0.03,0.2,competitor,competitor,0,3.88
23,117,numeric,0.03,0.05,competitor,competitor,0,4.984
23,118,perceptual,0.1,0.05,competitor,decoy,0,7.961
23,119,perceptual,0.1,0.05,competitor,target,1,8.147
23,120,numeric,0.1,0.2,competitor,target,1,3.543
23,121,numeric,0.1,0.2,competitor,decoy,0,3.985
23,122,numeric,0.03,0.05,target,decoy,0,4.431
23,123,numeric,0.03,0.05,competitor,decoy,0,8.253
23,124,numeric,0.03,0.05,target,decoy,0,10.387
23,125,numeric,0.1,0.2,competitor,target,1,4.083
23,126,perceptual,0.1,0.2,target,target,1,5.326
23,127,numeric,0.03,0.05,competitor,target,1,3.309
23,128,numeric,0.03,0.2,target,competitor,0,5.124
23,129,perceptual,0.03,0.2,target,competitor,0,4.732
23,130,perceptual,0.1,0.05,target,target,1,5.046
23,131,numeric,0.1,0.2,target,target,1,5.215
23,132,perceptual,0.03,0.2,competitor,target,1,2.327
23,133,numeric,0.03,0.05,competitor,decoy,0,4.501
23,134,perceptual,0.1,0.2,competitor,target,1,3.008
23,135,perceptual,0.1,0.2,competitor,target,1,4.643
23,136,perceptual,0.03,0.05,competitor,decoy,0,3.061
23,137,perceptual,0.03,0.05,target,competitor,0,5.885
23,138,numeric,0.1,0.05,competitor,competitor,0,4.742
23,139,perceptual,0.03,0.05,target,target,1,5.346
23,140,perceptual,0.03,0.05,competitor,competitor,0,5.201
23,144,numeric,0.1,0.05,competitor,target,1,14.407
23,145,perceptual,0.1,0.2,competitor,target,1,3.925
23,146,perceptual,0.03,0.05,competitor,decoy,0,4.255
23,147,perceptual,0.1,0.2,competitor,target,1,3.621
23,148,perceptual,0.1,0.05,target,target,1,4.007
23,149,numeric,0.03,0.2,competitor,competitor,0,4.046
23,150,perceptual,0.1,0.05,target,decoy,0,2.568
23,151,numeric,0.1,0.2,competitor,target,1,4.69
23,152,numeric,0.03,0.05,competitor,decoy,0,2.214
23,153,numeric,0.03,0.05,target,competitor,0,3.54
23,154,perceptual,0.03,0.05,target,competitor,0,6.03
23,155,perceptual,0.1,0.2,competitor,target,1,2.111
23,156,perceptual,0.1,0.2,competitor,target,1,3.614
23,157,perceptual,0.03,0.2,target,target,1,3.086
23,158,numeric,0.1,0.05,target,target,1,5.256
23,159,perceptual,0.1,0.05,target,target,1,2.693
23,160,numeric,0.1,0.05,target,target,1,3.011
23,161,numeric,0.03,0.05,target,decoy,0,5.317
23,162,perceptual,0.1,0.2,target,decoy,0,3.589
23,163,numeric,0.1,0.05,competitor,target,1,4.108
23,164,perceptual,0.1,0.05,competitor,decoy,0,7.261
23,165,numeric,0.03,0.05,competitor,target,1,3.918
23,166,numeric,0.03,0.2,target,target,1,3.008
23,167,numeric,0.1,0.2,competitor,competitor,0,2.625
23,168,numeric,0.1,0.2,competitor,target,1,3.568
23,169,numeric,0.03,0.2,target,target,1,6.19
23,170,perceptual,0.1,0.05,competitor,target,1,4.923
23,171,perceptual,0.1,0.05,target,decoy,0,3.179
23,172,perceptual,0.1,0.2,competitor,target,1,3.658
23,173,numeric,0.03,0.2,competitor,competitor,0,3.255
23,174,perceptual,0.1,0.2,competitor,competitor,0,3.421
23,175,perceptual,0.03,0.2,competitor,target,1,4.356
23,176,numeric,0.03,0.2,competitor,competitor,0,3.257
23,177,numeric,0.03,0.2,target,target,1,4.304
23,178,numeric,0.1,0.2,target,competitor,0,2.898
23,179,numeric,0.03,0.2,competitor,target,1,4.046
23,180,numeric,0.1,0.05,target,target,1,2.654
23,181,perceptual,0.03,0.2,target,competitor,0,2.677
23,182,perceptual,0.03,0.2,competitor,target,1,6.911
23,183,numeric,0.03,0.2,competitor,target,1,4.553
23,184,perceptual,0.03,0.05,competitor,target,1,2.989
23,185,perceptual,0.1,0.2,target,target,1,3.267
23,186,numeric,0.03,0.2,competitor,target,1,5.799
23,187,numeric,0.03,0.2,target,decoy,0,5.469
23,188,perceptual,0.1,0.2,target,target,1,6.68
23,189,perceptual,0.1,0.05,competitor,target,1,3.65
23,190,perceptual,0.03,0.05,target,competitor,0,3.639
23,191,perceptual,0.03,0.05,competitor,target,1,3.26
23,192,perceptual,0.1,0.05,target,target,1,3.571
24,1,perceptual,0.03,0.05,target,target,1,8.223
24,2,perceptual,0.1,0.05,target,target,1,4.552
24,3,numeric,0.1,0.2,target,target,1,5.882
24,4,perceptual,0.1,0.2,competitor,target,1,5.027
24,5,numeric,0.03,0.05,target,target,1,6.473
24,6,numeric,0.1,0.2,target,target,1,7.816
24,7,perceptual,0.1,0.2,target,target,1,5.036
24,8,perceptual,0.03,0.2,target,target,1,7.865
24,9,numeric,0.03,0.2,target,target,1,6.283
24,10,numeric,0.1,0.2,competitor,target,1,7.5
24,11,numeric,0.1,0.2,competitor,target,1,5.149
24,12,numeric,0.03,0.2,target,competitor,0,10.17
24,13,numeric,0.03,0.05,target,target,1,7.757
24,14,numeric,0.1,0.05,competitor,target,1,7.516
24,15,numeric,0.1,0.05,target,target,1,9.553
24,16,perceptual,0.1,0.05,competitor,target,1,5.733
24,17,perceptual,0.1,0.05,target,target,1,4.24
24,18,perceptual,0.1,0.2,competitor,target,1,4.764
24,19,perceptual,0.03,0.05,target,target,1,4.973
24,20,perceptual,0.03,0.2,target,target,1,3.915
24,21,numeric,0.1,0.05,competitor,target,1,6.566
24,22,numeric,0.1,0.2,target,target,1,7.373
24,23,perceptual,0.03,0.05,competitor,target,1,7.713
24,24,numeric,0.03,0.05,competitor,target,1,8.084
24,25,perceptual,0.1,0.2,competitor,target,1,6.1
24,26,perceptual,0.03,0.05,competitor,target,1,10.371
24,27,numeric,0.1,0.05,competitor,competitor,0,7.013
24,28,numeric,0.1,0.05,target,competitor,0,10.15
24,29,numeric,0.03,0.05,target,target,1,8.254
24,30,perceptual,0.03,0.05,target,target,1,6.566
24,31,perceptual,0.1,0.2,competitor,competitor,0,5.932
24,32,perceptual,0.03,0.05,competitor,target,1,5.723
24,33,perceptual,0.03,0.2,target,target,1,5.489
24,34,numeric,0.03,0.2,target,target,1,8.917
24,35,numeric,0.03,0.2,competitor,competitor,0,10.589
24,36,perceptual,0.03,0.2,competitor,competitor,0,6.982
24,37,numeric,0.1,0.05,competitor,target,1,5.832
24,38,perceptual,0.03,0.05,competitor,target,1,8.509
24,39,perceptual,0.03,0.05,target,decoy,0,8.241
24,40,perceptual,0.03,0.05,competitor,competitor,0,7.897
24,41,numeric,0.03,0.05,target,target,1,8.055
24,42,perceptual,0.03,0.2,competitor,target,1,9.633
24,43,perceptual,0.03,0.2,target,competitor,0,7.127
24,44,perceptual,0.1,0.2,target,target,1,8.515
24,45,perceptual,0.1,0.05,competitor,target,1,5.916
24,46,perceptual,0.1,0.05,target,target,1,5.834
24,47,perceptual,0.1,0.2,target,competitor,0,9.051
24,48,numeric,0.03,0.2,target,target,1,6.548
24,49,perceptual,0.03,0.2,target,target,1,3.572
24,50,perceptual,0.1,0.05,competitor,decoy,0,3.531
24,51,perceptual,0.03,0.05,target,decoy,0,9.068
24,52,perceptual,0.03,0.05,target,target,1,11.55
24,53,perceptual,0.1,0.2,target,decoy,0,6.11
24,54,perceptual,0.03,0.05,target,competitor,0,8.567
24,55,numeric,0.1,0.2,competitor,competitor,0,7.046
24,56,perceptual,0.03,0.2,competitor,target,1,9.782
24,57,perceptual,0.1,0.05,competitor,target,1,5.183
24,58,numeric,0.1,0.05,target,target,1,7.073
24,59,numeric,0.1,0.2,competitor,competitor,0,8.868
24,60,perceptual,0.1,0.2,target,target,1,4.947
24,61,perceptual,0.03,0.2,target,competitor,0,4.425
24,62,numeric,0.1,0.2,target,target,1,11.048
24,63,perceptual,0.1,0.05,target,target,1,6.157
24,64,numeric,0.1,0.2,target,target,1,4.571
24,65,numeric,0.03,0.05,competitor,target,1,4.587
24,66,perceptual,0.03,0.2,competitor,target,1,5.406
24,67,perceptual,0.1,0.2,competitor,target,1,5.048
24,68,numeric,0.1,0.2,target,target,1,6.552
24,69,perceptual,0.1,0.2,target,target,1,4.144
24,70,numeric,0.1,0.05,competitor,target,1,6.28
24,71,numeric,0.1,0.05,target,target,1,7.332
24,72,numeric,0.03,0.05,competitor,target,1,5.632
24,73,numeric,0.03,0.2,competitor,competitor,0,8.97
24,74,numeric,0.1,0.2,competitor,competitor,0,8.585
24,75,numeric,0.03,0.2,target,target,1,11.853
24,76,numeric,0.03,0.05,target,competitor,0,8.433
24,77,numeric,0.03,0.05,target,target,1,10.098
24,78,perceptual,0.03,0.05,target,target,1,10.765
24,79,perceptual,0.1,0.2,target,target,1,6.741
24,80,perceptual,0.03,0.2,competitor,competitor,0,6.387
24,81,perceptual,0.03,0.05,competitor,decoy,0,9.009
24,82,perceptual,0.03,0.2,target,competitor,0,8.267
24,83,numeric,0.03,0.2,competitor,competitor,0,4.9
24,84,perceptual,0.1,0.2,competitor,target,1,3.706
24,85,numeric,0.03,0.2,competitor,target,1,5.897
24,86,perceptual,0.1,0.2,target,target,1,6.022
24,87,perceptual,0.1,0.2,competitor,target,1,9.89
24,88,perceptual,0.1,0.2,target,target,1,7.382
24,89,numeric,0.1,0.05,competitor,target,1,4.832
24,90,numeric,0.03,0.2,target,competitor,0,8.878
24,91,perceptual,0.03,0.05,target,target,1,10.046
24,92,perceptual,0.1,0.05,target,target,1,8.615
24,93,numeric,0.1,0.05,competitor,target,1,5.151
24,94,perceptual,0.1,0.05,target,decoy,0,7.982
24,95,numeric,0.03,0.05,competitor,competitor,0,11.715
24,96,perceptual,0.1,0.2,target,target,1,7.632
24,97,perceptual,0.1,0.2,competitor,target,1,4.839
24,98,perceptual,0.1,0.05,competitor,target,1,5.337
24,99,perceptual,0.1,0.05,competitor,target,1,7.866
24,100,perceptual,0.1,0.05,target,decoy,0,9.836
24,101,perceptual,0.03,0.05,competitor,target,1,15.931
24,102,perceptual,0.1,0.05,competitor,target,1,4.384
24,103,perceptual,0.1,0.05,target,target,1,11.724
24,104,numeric,0.03,0.05,competitor,target,1,4.92
24,105,perceptual,0.03,0.2,target,target,1,4.564
24,106,numeric,0.1,0.05,competitor,target,1,4.348
24,107,perceptual,0.03,0.05,competitor,target,1,4.43
24,108,numeric,0.1,0.05,target,target,1,5.502
24,109,numeric,0.03,0.2,target,target,1,5.019
24,110,numeric,0.03,0.2,target,target,1,7.433
24,111,perceptual,0.1,0.05,competitor,target,1,4.099
24,112,perceptual,0.1,0.2,target,target,1,3.435
24,113,numeric,0.1,0.2,target,target,1,7.389
24,114,perceptual,0.03,0.2,competitor,target,1,6.052
24,115,numeric,0.1,0.05,target,target,1,5.707
24,116,numeric,0.1,0.2,target,target,1,3.949
24,117,perceptual,0.1,0.2,competitor,target,1,4.399
24,118,numeric,0.1,0.05,competitor,target,1,6.777
24,119,perceptual,0.03,0.2,target,competitor,0,2.748
24,120,numeric,0.03,0.05,target,competitor,0,7.984
24,121,perceptual,0.1,0.2,competitor,target,1,4.117
24,122,perceptual,0.1,0.05,target,target,1,9.683
24,123,numeric,0.03,0.2,competitor,target,1,16.697
24,124,numeric,0.03,0.2,competitor,target,1,13.995
24,125,numeric,0.03,0.05,competitor,target,1,13.321
24,126,numeric,0.1,0.2,competitor,target,1,7.038
24,127,perceptual,0.03,0.2,competitor,competitor,0,10.202
24,128,numeric,0.03,0.05,competitor,target,1,7.15
24,129,perceptual,0.03,0.2,competitor,target,1,4.589
24,130,numeric,0.1,0.05,competitor,target,1,5.8
24,131,numeric,0.1,0.2,target,competitor,0,7.891
24,132,numeric,0.1,0.2,target,target,1,8.719
24,133,numeric,0.03,0.2,competitor,competitor,0,9.55
24,134,numeric,0.1,0.05,target,target,1,8.514
24,135,numeric,0.03,0.05,target,target,1,14.571
24,136,numeric,0.1,0.2,competitor,target,1,10.38
24,137,numeric,0.03,0.2,target,target,1,6.209
24,138,numeric,0.1,0.2,competitor,target,1,6.218
24,139,perceptual,0.1,0.05,competitor,target,1,5.334
24,140,perceptual,0.03,0.05,target,competitor,0,5.92
24,141,numeric,0.1,0.2,target,target,1,10.67
24,142,numeric,0.03,0.05,competitor,target,1,12.132
24,143,numeric,0.03,0.2,target,competitor,0,6.716
24,144,numeric,0.03,0.05,target,target,1,16.32
24,145,perceptual,0.1,0.05,target,target,1,7.376
24,146,numeric,0.1,0.05,target,target,1,5.673
24,147,numeric,0.03,0.2,competitor,target,1,6.507
24,148,numeric,0.03,0.05,target,target,1,10.235
24,149,perceptual,0.1,0.2,target,target,1,7.184
24,150,numeric,0.03,0.2,target,target,1,14.174
24,151,perceptual,0.1,0.05,target,target,1,4.354
24,152,numeric,0.1,0.2,competitor,target,1,9.316
24,153,numeric,0.03,0.05,target,target,1,15.221
24,154,perceptual,0.03,0.2,target,competitor,0,11.732
24,155,numeric,0.1,0.05,target,target,1,5.015
24,156,perceptual,0.03,0.2,target,target,1,10.783
24,157,perceptual,0.03,0.05,target,target,1,8.805
24,158,perceptual,0.03,0.05,target,target,1,6.633
24,159,numeric,0.03,0.05,competitor,target,1,12.865
24,160,perceptual,0.03,0.05,competitor,competitor,0,11.957
24,161,perceptual,0.1,0.05,target,decoy,0,7.928
24,162,numeric,0.03,0.05,competitor,target,1,6.365
24,163,perceptual,0.03,0.2,target,competitor,0,7.016
24,164,numeric,0.1,0.05,target,target,1,8.088
24,165,perceptual,0.1,0.2,competitor,competitor,0,6.998
24,166,numeric,0.03,0.05,target,target,1,6.904
24,167,numeric,0.03,0.05,competitor,competitor,0,8.337
24,168,numeric,0.03,0.2,competitor,target,1,10.551
24,169,numeric,0.03,0.2,competitor,competitor,0,9.415
24,170,perceptual,0.1,0.05,competitor,target,1,5.95
24,171,perceptual,0.1,0.2,competitor,target,1,6.772
24,172,numeric,0.1,0.2,competitor,target,1,10.79
24,173,numeric,0.03,0.05,competitor,competitor,0,9.994
24,174,numeric,0.1,0.05,target,target,1,11.417
24,175,perceptual,0.03,0.2,competitor,competitor,0,6.249
24,176,perceptual,0.03,0.05,competitor,target,1,7.215
24,177,perceptual,0.03,0.2,competitor,target,1,8.429
24,178,numeric,0.1,0.05,competitor,target,1,6.563
24,179,numeric,0.1,0.05,competitor,target,1,6.479
24,180,perceptual,0.1,0.05,competitor,target,1,6.289
24,181,perceptual,0.03,0.2,competitor,competitor,0,6.288
24,182,numeric,0.03,0.2,target,target,1,15.24
24,183,perceptual,0.03,0.2,competitor,target,1,8.155
24,184,numeric,0.1,0.2,competitor,target,1,14.065
24,185,perceptual,0.03,0.05,competitor,competitor,0,6.585
24,186,numeric,0.1,0.2,competitor,target,1,9.049
24,187,perceptual,0.03,0.05,competitor,competitor,0,7.513
24,188,numeric,0.1,0.2,target,target,1,8.176
24,189,numeric,0.1,0.05,target,target,1,8.17
24,190,perceptual,0.1,0.05,competitor,target,1,6.873
24,191,numeric,0.03,0.2,competitor,target,1,7.789
24,192,numeric,0.03,0.2,competitor,target,1,17.549
25,1,perceptual,0.03,0.2,target,target,1,8.206
25,2,perceptual,0.1,0.05,competitor,competitor,0,6.714
25,3,numeric,0.03,0.05,competitor,target,1,7.523
25,4,perceptual,0.1,0.2,competitor,competitor,0,5.33
25,5,numeric,0.1,0.2,competitor,competitor,0,4.886
25,6,perceptual,0.1,0.2,target,competitor,0,2.837
25,7,perceptual,0.03,0.05,target,target,1,1.498
25,8,perceptual,0.1,0.2,competitor,target,1,1.33
25,9,numeric,0.1,0.2,target,target,1,1.3
25,10,perceptual,0.03,0.2,competitor,target,1,1.263
25,11,numeric,0.1,0.2,competitor,target,1,1.3
25,12,perceptual,0.03,0.2,target,decoy,0,2.522
25,13,perceptual,0.03,0.05,target,target,1,1.402
25,14,perceptual,0.03,0.2,competitor,competitor,0,1.941
25,15,numeric,0.1,0.05,target,target,1,4.248
25,16,perceptual,0.1,0.2,target,target,1,1.821
25,17,perceptual,0.1,0.2,target,competitor,0,1.718
25,18,perceptual,0.03,0.2,competitor,decoy,0,1.565
25,19,perceptual,0.1,0.2,target,competitor,0,1.247
25,20,perceptual,0.03,0.2,competitor,competitor,0,1.133
25,21,numeric,0.03,0.2,target,decoy,0,0.99
25,22,perceptual,0.1,0.2,target,target,1,1.346
25,23,perceptual,0.1,0.05,competitor,decoy,0,1.434
25,24,perceptual,0.03,0.05,competitor,target,1,1.301
25,25,perceptual,0.1,0.2,competitor,decoy,0,1.321
25,26,perceptual,0.03,0.05,target,decoy,0,1.267
25,27,numeric,0.1,0.05,target,target,1,1.287
25,28,perceptual,0.03,0.2,target,competitor,0,1.044
25,29,perceptual,0.1,0.2,competitor,target,1,1.1
25,30,numeric,0.03,0.2,competitor,target,1,1.214
25,31,perceptual,0.1,0.05,target,competitor,0,1.11
25,32,perceptual,0.03,0.2,target,decoy,0,1.195
25,33,numeric,0.03,0.2,competitor,competitor,0,5.345
25,34,perceptual,0.03,0.05,competitor,competitor,0,1.25
25,35,perceptual,0.03,0.2,target,competitor,0,1.279
25,36,perceptual,0.03,0.2,competitor,decoy,0,1.121
25,37,numeric,0.1,0.05,competitor,decoy,0,1.216
25,38,numeric,0.1,0.2,competitor,target,1,1.197
25,39,numeric,0.1,0.2,target,competitor,0,1.246
25,40,perceptual,0.1,0.2,target,decoy,0,1.444
25,41,perceptual,0.03,0.05,target,decoy,0,1.273
